date,close,sma,upper,state
2017-01-03,2.714792013168335,,,NO_SIGNAL
2017-01-04,2.7610421180725098,,,NO_SIGNAL
2017-01-05,2.809999942779541,,,NO_SIGNAL
2017-01-06,2.8812499046325684,,,NO_SIGNAL
2017-01-09,2.910417079925537,,,NO_SIGNAL
2017-01-10,2.9270830154418945,,,NO_SIGNAL
2017-01-11,2.949583053588867,,,NO_SIGNAL
2017-01-12,2.9345829486846924,,,NO_SIGNAL
2017-01-13,2.9683330059051514,,,NO_SIGNAL
2017-01-17,2.9404170513153076,,,NO_SIGNAL
2017-01-18,2.9604170322418213,,,NO_SIGNAL
2017-01-19,2.952500104904175,,,NO_SIGNAL
2017-01-20,2.9716670513153076,,,NO_SIGNAL
2017-01-23,2.978332996368408,,,NO_SIGNAL
2017-01-24,3.040416955947876,,,NO_SIGNAL
2017-01-25,3.129167079925537,,,NO_SIGNAL
2017-01-26,3.142082929611206,,,NO_SIGNAL
2017-01-27,3.157083034515381,,,NO_SIGNAL
2017-01-30,3.0854170322418213,,,NO_SIGNAL
2017-01-31,3.0683329105377197,,,NO_SIGNAL
2017-02-01,3.126667022705078,,,NO_SIGNAL
2017-02-02,3.1187500953674316,,,NO_SIGNAL
2017-02-03,3.1458330154418945,,,NO_SIGNAL
2017-02-06,3.1575000286102295,,,NO_SIGNAL
2017-02-07,3.190000057220459,,,NO_SIGNAL
2017-02-08,3.2079169750213623,,,NO_SIGNAL
2017-02-09,3.2412500381469727,,,NO_SIGNAL
2017-02-10,3.2733330726623535,,,NO_SIGNAL
2017-02-13,3.3308329582214355,,,NO_SIGNAL
2017-02-14,3.3620829582214355,,,NO_SIGNAL
2017-02-15,3.4200000762939453,,,NO_SIGNAL
2017-02-16,3.4170830249786377,,,NO_SIGNAL
2017-02-17,3.4600000381469727,,,NO_SIGNAL
2017-02-21,3.515000104904175,,,NO_SIGNAL
2017-02-22,3.5154170989990234,,,NO_SIGNAL
2017-02-23,3.4774999618530273,,,NO_SIGNAL
2017-02-24,3.4962499141693115,,,NO_SIGNAL
2017-02-27,3.506666898727417,,,NO_SIGNAL
2017-02-28,3.4791669845581055,,,NO_SIGNAL
2017-03-01,3.5916669368743896,,,NO_SIGNAL
2017-03-02,3.5350000858306885,,,NO_SIGNAL
2017-03-03,3.553333044052124,,,NO_SIGNAL
2017-03-06,3.528749942779541,,,NO_SIGNAL
2017-03-07,3.5112500190734863,,,NO_SIGNAL
2017-03-08,3.5291669368743896,,,NO_SIGNAL
2017-03-09,3.5399999618530273,,,NO_SIGNAL
2017-03-10,3.578749895095825,,,NO_SIGNAL
2017-03-13,3.5995829105377197,,,NO_SIGNAL
2017-03-14,3.5729169845581055,,,NO_SIGNAL
2017-03-15,3.6354169845581055,,,NO_SIGNAL
2017-03-16,3.6333329677581787,,,NO_SIGNAL
2017-03-17,3.6245830059051514,,,NO_SIGNAL
2017-03-20,3.6354169845581055,,,NO_SIGNAL
2017-03-21,3.4733328819274902,,,NO_SIGNAL
2017-03-22,3.5416669845581055,,,NO_SIGNAL
2017-03-23,3.5133330821990967,,,NO_SIGNAL
2017-03-24,3.5325000286102295,,,NO_SIGNAL
2017-03-27,3.5512499809265137,,,NO_SIGNAL
2017-03-28,3.617917060852051,,,NO_SIGNAL
2017-03-29,3.665832996368408,,,NO_SIGNAL
2017-03-30,3.68416690826416,,,NO_SIGNAL
2017-03-31,3.675416946411133,,,NO_SIGNAL
2017-04-03,3.6675000190734863,,,NO_SIGNAL
2017-04-04,3.68416690826416,,,NO_SIGNAL
2017-04-05,3.642082929611206,,,NO_SIGNAL
2017-04-06,3.6449999809265137,,,NO_SIGNAL
2017-04-07,3.6408329010009766,,,NO_SIGNAL
2017-04-10,3.6449999809265137,,,NO_SIGNAL
2017-04-11,3.5991671085357666,,,NO_SIGNAL
2017-04-12,3.5516669750213623,,,NO_SIGNAL
2017-04-13,3.509582996368408,,,NO_SIGNAL
2017-04-17,3.592916965484619,,,NO_SIGNAL
2017-04-18,3.5824999809265137,,,NO_SIGNAL
2017-04-19,3.5950000286102295,,,NO_SIGNAL
2017-04-20,3.6820828914642334,,,NO_SIGNAL
2017-04-21,3.680417060852051,,,NO_SIGNAL
2017-04-24,3.814167022705078,,,NO_SIGNAL
2017-04-25,3.898750066757202,,,NO_SIGNAL
2017-04-26,3.881666898727417,,,NO_SIGNAL
2017-04-27,3.949583053588867,,,NO_SIGNAL
2017-04-28,3.97208309173584,,,NO_SIGNAL
2017-05-01,4.072082996368408,,,NO_SIGNAL
2017-05-02,4.096250057220459,,,NO_SIGNAL
2017-05-03,4.055832862854004,,,NO_SIGNAL
2017-05-04,4.059999942779541,,,NO_SIGNAL
2017-05-05,4.1041669845581055,,,NO_SIGNAL
2017-05-08,4.128749847412109,,,NO_SIGNAL
2017-05-09,4.174167156219482,,,NO_SIGNAL
2017-05-10,4.180832862854004,,,NO_SIGNAL
2017-05-11,4.170833110809326,,,NO_SIGNAL
2017-05-12,4.1979169845581055,,,NO_SIGNAL
2017-05-15,4.2370829582214355,,,NO_SIGNAL
2017-05-16,4.290417194366455,,,NO_SIGNAL
2017-05-17,3.9658329486846924,,,NO_SIGNAL
2017-05-18,4.066249847412109,,,NO_SIGNAL
