date,action,ticker,shares,price,fee,cash_delta,note,stop_price
2017-01-03,BUY,BIL,0.010936132691387329,91.44000244140625,0.0,-1.0,,
2017-02-01,BUY,BIL,3.110934849334362e-06,91.4000015258789,0.0,-0.00028433944997607055,,
2017-03-01,BUY,BIL,2.8724490442742945e-06,91.4000015258789,0.0,-0.00026254184702967994,,
2017-04-03,BUY,BIL,3.35280432607374e-06,91.37999725341797,0.0,-0.00030637925010786624,,
2017-05-01,BUY,BIL,4.0698374012523184e-06,91.44000244140625,0.0,-0.00037214594190663846,,
2017-06-01,BUY,BIL,6.469092788264706e-06,91.4000015258789,0.0,-0.0005912750907184464,,
2017-07-03,BUY,BIL,5.992128653049024e-06,91.41999816894531,0.0,-0.0005478003904898265,,
2017-08-01,BUY,BIL,7.675798515847202e-06,91.4000015258789,0.0,-0.0007015679960607732,,
2017-09-01,BUY,BIL,7.917744743102437e-06,91.44000244140625,0.0,-0.0007239985986397183,,
2017-10-02,BUY,BIL,7.683354812676679e-06,91.44000244140625,0.0,-0.000702565982829346,,
2017-10-18,SELL,BIL,0.010985276836521207,91.45999908447266,0.0,1.0047134094109083,start_overheat_alloc,
2017-10-18,BUY,SPLG,0.03334594880172394,30.1299991607666,0.0,-1.0047134094109083,,
2017-12-15,BUY,SPLG,0.000168018962561917,31.09000015258789,0.0,-0.005223709571687659,,
2018-03-16,BUY,SPLG,0.00014403943802900765,32.27000045776367,0.0,-0.0046481527311320985,,
2018-04-03,SELL,SPLG,0.03365800720231486,30.360000610351562,0.0,1.0218571192054966,,
2018-04-03,BUY,BIL,0.011175165047270109,91.44000244140625,0.0,-1.0218571192054966,,
2018-04-09,SELL,BIL,0.011175165047270109,91.47000122070312,0.0,1.0221923605153558,,
2018-04-09,BUY,TQQQ,0.17914866558483747,5.7058329582214355,0.0,-1.0221923605153558,,
2018-10-11,SELL,TQQQ,0.5374459967545124,6.87624979019165,0.0,3.6956129224225585,,
2018-10-11,BUY,BIL,0.04038921226691321,91.5,0.0,-3.6956129224225585,,
2018-10-18,SELL,BIL,0.04038921226691321,91.52999877929688,0.0,3.6968245494873284,,
2018-10-18,BUY,TQQQ,0.4924175111499514,7.507500171661377,0.0,-3.6968245494873284,,
2018-10-18,SELL_STOP,TQQQ,0.4924175111499514,7.132125163078308,0.0,3.5119833220129615,,7.132125163078308
2018-10-19,BUY,BIL,0.03836975165356754,91.52999877929688,0.0,-3.5119833220129615,,
2018-11-01,BUY,BIL,6.29287426814795e-05,91.45999908447266,0.0,-0.005755462748035131,,
2018-12-03,BUY,BIL,6.598065635394292e-05,91.44999694824219,0.0,-0.006033930822211097,,
2018-12-19,BUY,BIL,6.740109212774742e-05,91.38999938964844,0.0,-0.006159785768416475,,
2019-02-01,BUY,BIL,7.547917333271424e-05,91.45999908447266,0.0,-0.006903325123906797,,
2019-03-01,BUY,BIL,7.183228259470215e-05,91.44999694824219,0.0,-0.006569062024070782,,
2019-03-20,SELL,BIL,0.03871337360065813,91.54000091552734,0.0,3.5438222548473974,,
2019-03-20,BUY,TQQQ,0.5031158616942868,7.043749809265137,0.0,-3.5438222548473974,,
2019-03-26,SELL,TQQQ,0.5031158616942868,7.086249828338623,0.0,3.5652046885655784,,
2019-03-26,BUY,BIL,0.038934200070409014,91.56999969482422,0.0,-3.5652046885655784,,
2019-04-01,SELL,BIL,0.038934200070409014,91.43000030517578,0.0,3.559753924319271,,
2019-04-01,BUY,TQQQ,0.4894142559459133,7.287499904632568,0.0,-3.566606343531663,,
2019-05-13,SELL_STOP,TQQQ,0.4894142559459133,6.92312490940094,0.0,3.3882760263550797,,6.92312490940094
2019-05-14,BUY,BIL,0.03702629163215373,91.51000213623047,0.0,-3.3882760263550797,,
2019-05-21,SELL,BIL,0.03702629163215373,91.55000305175781,0.0,3.3897571119189487,,
2019-05-21,BUY,TQQQ,0.4735124267259438,7.158750057220459,0.0,-3.3897571119189487,,
2019-05-23,SELL_STOP,TQQQ,0.4735124267259438,6.800812554359435,0.0,3.2202692563230007,,6.800812554359435
2019-05-24,BUY,BIL,0.0351634548147717,91.58000183105469,0.0,-3.2202692563230007,,
2019-06-03,BUY,BIL,6.768118856258248e-05,91.44000244140625,0.0,-0.006188768047399818,,
2019-07-01,BUY,SPLG,0.000166327247887054,34.95000076293945,0.0,-0.005813137440550157,,
2019-08-01,BUY,SPLG,0.0001558010327926838,35.04999923706055,0.0,-0.005460826080516813,,
2019-08-06,SELL,BIL,0.03523113600333428,91.4800033569336,0.0,3.222944439853604,,
2019-08-06,BUY,TQQQ,0.45457607482239765,7.090000152587891,0.0,-3.222944439853604,,
2019-09-20,BUY,SPLG,1.5532848308524424e-06,35.27000045776367,0.0,-5.4784356695203006e-05,,
2019-12-20,BUY,SPLG,1.6153901729876389e-06,37.650001525878906,0.0,-6.08194424778744e-05,,
2019-12-24,BUY,SPLG,4.663707356600564e-05,37.77000045776367,0.0,-0.001761482289936791,,
2020-03-10,SELL,TQQQ,0.45457607482239765,8.4975004196167,0.0,3.8627603865510363,,
2020-03-10,SELL,SPLG,0.0003719340292495835,33.470001220703125,0.0,0.01244863241300459,,
2020-03-10,BUY,BIL,0.04231963559985769,91.56999969482422,0.0,-3.875209018964041,,
2020-04-01,BUY,BIL,2.4029493417703464e-05,91.58000183105469,0.0,-0.0022006210511926,,
2020-05-01,BUY,BIL,6.475273528617029e-06,91.55000305175781,0.0,-0.0005928113113058556,,
2020-12-01,BUY,SPLG,2.9560358877053955e-06,42.97999954223633,0.0,-0.00012705042110041205,,
2020-12-21,BUY,SPLG,1.247809470650277e-08,42.91999816894531,0.0,-5.355598019550251e-07,,
2021-03-22,BUY,SPLG,1.1216386400345682e-08,45.849998474121094,0.0,-5.142712993410021e-07,,
2021-06-21,BUY,SPLG,1.0157956501723469e-08,49.0099983215332,0.0,-4.978414310996745e-07,,
2021-09-20,BUY,SPLG,9.019477067420576e-09,51.13999938964844,0.0,-4.612560517228364e-07,,
2021-12-20,BUY,SPLG,1.1400844957212294e-08,53.43000030517578,0.0,-6.091471495431146e-07,,
2022-01-19,SELL,SPLG,3.0103086473386e-06,53.869998931884766,0.0,0.00016216532361677387,,
2022-01-19,SELL,BIL,0.04235014036680401,91.43000030517578,0.0,3.872073346661128,,
2022-01-19,BUY,SGOV,0.03871461349677196,100.0199966430664,0.0,-3.8722355119847447,,
2022-02-01,BUY,SGOV,7.741684119673075e-07,100.01599884033203,0.0,-7.742922699354392e-05,,
2022-03-01,BUY,SGOV,3.0963021603632625e-06,100.02999877929688,0.0,-0.0003097231013214714,,
2022-04-01,BUY,SGOV,6.967237028062832e-06,100.02999877929688,0.0,-0.0006969327114121971,,
2022-05-02,BUY,SGOV,9.678459381423915e-06,100.02999877929688,0.0,-0.0009681362801093087,,
2022-06-01,BUY,SGOV,1.5873465944746933e-05,100.05000305175781,0.0,-0.0015881403162139045,,
2022-07-01,BUY,SGOV,2.6724828929450197e-05,100.05000305175781,0.0,-0.0026738192159491978,,
2022-08-01,BUY,SGOV,4.496867437862887e-05,100.02999877929688,0.0,-0.004498216443200844,,
2022-09-01,BUY,SGOV,6.518302212156053e-05,100.05999755859375,0.0,-0.006522213034345108,,
2022-10-03,BUY,SGOV,6.098079243274442e-05,100.12000274658203,0.0,-0.00610539710585512,,
2022-11-01,BUY,SGOV,9.379171858637501e-05,100.08000183105469,0.0,-0.009386675367862177,,
2022-12-01,BUY,SGOV,0.00011034725722658016,100.12999725341797,0.0,-0.011049070563019677,,
2022-12-15,BUY,SGOV,0.00012806872716924431,99.97000122070312,0.0,-0.01280303081144325,,
2023-02-01,BUY,SGOV,0.0001546127980742696,100.0999984741211,0.0,-0.01547674085131398,,
2023-02-16,SELL,SGOV,0.039435680948617366,100.30000305175781,0.0,3.955398919494469,,
2023-02-16,BUY,TQQQ,0.31859838353991404,12.414999961853027,0.0,-3.955398919494469,,
2023-02-17,SELL,TQQQ,0.31859838353991404,12.015000343322754,0.0,3.8279596876141415,,
2023-02-17,BUY,SGOV,0.03815749301494103,100.31999969482422,0.0,-3.8279596876141415,,
2023-03-01,BUY,SGOV,0.00010590837330576636,100.16000366210938,0.0,-0.010607783058153606,,
2023-03-20,SELL,SGOV,0.03826340138824679,100.44999694824219,0.0,3.843558552678756,,
2023-03-20,BUY,TQQQ,0.3146589033700874,12.21500015258789,0.0,-3.843558552678756,,
2023-03-22,BUY,SPLG,0.0005032931981220376,46.88999938964844,0.0,-0.023599417752756553,,
2023-06-20,BUY,SPLG,1.9817206255906706e-06,51.43000030517578,0.0,-0.00010191989237890134,,
2023-06-21,BUY,SPLG,0.0003927100291549913,51.279998779296875,0.0,-0.020138169815685593,,
2023-09-18,BUY,SPLG,3.415291134835379e-06,52.08000183105469,0.0,-0.00017786836855581138,,
2023-09-20,BUY,SPLG,0.0004188621752097462,52.209999084472656,0.0,-0.021868793784221074,,
2023-10-27,BUY,SGOV,0.04999292093159769,100.66999816894531,0.0,-5.032787258644167,,
2023-10-27,SELL,TQQQ,0.3146589033700874,15.789999961853027,0.0,4.968464072210395,,
2023-10-27,SELL,SPLG,0.0013202624142472012,48.720001220703125,0.0,0.06432318643377209,,
2023-11-01,BUY,SGOV,0.00021286310473415008,100.28500366210938,0.0,-0.021346977237792213,,
2023-12-01,BUY,SPLG,0.00041486965258121,53.61000061035156,0.0,-0.022241162328095008,,
2023-12-14,BUY,SPLG,0.0004110045157243477,55.58000183105469,0.0,-0.02284363173653099,,
2023-12-18,BUY,SPLG,3.2979799476518056e-06,55.38999938964844,0.0,-0.0001826751072875063,,
2024-02-01,BUY,SPLG,0.0004034078787480699,57.0,0.0,-0.022994249088639986,,
2024-03-01,BUY,SPLG,0.0003437603722064189,59.880001068115234,0.0,-0.020584371454896055,,
2024-03-18,BUY,SPLG,5.276998255074218e-06,60.45000076293945,0.0,-0.0003189945485452666,,
2024-04-01,BUY,SPLG,0.0003666439988310187,61.619998931884766,0.0,-0.02259260281634933,,
2024-05-01,BUY,SPLG,0.0003643281745392715,58.97999954223633,0.0,-0.02148807556755003,,
2024-06-03,BUY,SPLG,0.00035498224551637453,62.22999954223633,0.0,-0.02209054497598601,,
2024-06-24,BUY,SPLG,9.284333772918475e-06,64.0199966430664,0.0,-0.0005943830169753488,,
2024-07-01,BUY,SPLG,0.00034346797289790126,64.16999816894531,0.0,-0.02204033919194968,,
2024-08-01,BUY,SPLG,0.00034989569489935884,65.0,0.0,-0.022743220168458325,,
2024-08-05,SELL,SGOV,0.050205784036331844,100.3499984741211,0.0,5.038150351437953,,
2024-08-05,BUY,TQQQ,0.2042631325533943,24.665000915527344,0.0,-5.038150351437953,,
2024-08-06,SELL,TQQQ,0.2042631325533943,27.065000534057617,0.0,5.528381791645899,,
2024-08-06,SELL,SPLG,0.0033702198179196155,61.06999969482422,0.0,0.20581932325184146,,
2024-08-06,BUY,SGOV,0.05713632004807192,100.36000061035156,0.0,-5.73420111489774,,
2024-08-12,SELL,SGOV,0.05713632004807192,100.45999908447266,0.0,5.7399146597194415,,
2024-08-12,BUY,TQQQ,0.19381781881076549,29.614999771118164,0.0,-5.7399146597194415,,
2024-09-09,SELL,TQQQ,0.19381781881076549,29.28499984741211,0.0,5.675954794299015,,
2024-09-09,BUY,SGOV,0.05651652670568097,100.43000030517578,0.0,-5.675954794299015,,
2024-10-01,BUY,SPLG,0.00036029811094122154,67.44999694824219,0.0,-0.024302106483442817,,
2024-11-01,BUY,SPLG,0.0003490232090474986,67.19999694824219,0.0,-0.0234543585828576,,
2024-12-02,BUY,SPLG,0.000301145282767542,70.94000244140625,0.0,-0.021363247094747406,,
2024-12-18,BUY,SPLG,0.0002958647432710295,71.05999755859375,0.0,-0.02102414793451332,,
2024-12-27,BUY,SPLG,4.43431558457366e-06,70.29000091552734,0.0,-0.0003116880464994197,,
