date,return
2022-02-01,-0.004256971344599172
2022-02-02,-0.014978741382298693
2022-02-03,0.0007577686202090768
2022-02-04,0.005390594201175979
2022-02-07,0.01302696649537646
2022-02-08,0.01724146394117807
2022-02-09,-0.012217201191372533
2022-02-10,-0.009345931564860105
2022-02-11,-0.008210480185825122
2022-02-14,0.022651861345278343
2022-02-15,0.002258257247255589
2022-02-16,-0.017344645923917053
2022-02-17,-0.007081123864347016
2022-02-18,-0.011709601893931061
2022-02-22,-0.014089255797387793
2022-02-23,0.012342754574726713
2022-02-24,0.02412498928216924
2022-02-25,-0.0029290274700787167
2022-02-28,-0.014736463231392572
2022-03-01,0.020668803031632557
2022-03-02,-0.00359468184826664
2022-03-03,-0.011997350165548357
2022-03-04,-0.02198533256746591
2022-03-07,-0.0026314974511400116
2022-03-08,0.02954932353618356
2022-03-09,-0.006440813539502526
2022-03-10,-0.015412520512034462
2022-03-11,-0.016405840225462178
2022-03-14,0.011813547513431187
2022-03-15,0.026717814476915066
2022-03-16,0.021092662499846572
2022-03-17,0.0101105472099539
2022-03-18,-0.004738802646553213
2022-03-21,0.008098395786665144
2022-03-22,-0.013417563067339648
2022-03-23,0.010256529444616608
2022-03-24,-0.0005024093469686093
2022-03-25,-0.001712139834125155
2022-03-28,0.018151468340880127
2022-03-29,-0.008308444087222394
2022-03-30,-0.009760721772242976
2022-03-31,0.011034879651050452
2022-04-01,0.0005115830719075362
2022-04-04,-0.0165841132272437
2022-04-05,-0.006221817637261234
2022-04-06,0.0027805712933572976
2022-04-07,-0.0038529568975397893
2022-04-08,-0.009484122855985018
2022-04-11,-0.0010812756046462884
2022-04-12,0.013581312968434449
2022-04-13,-0.006323758933955484
2022-04-14,-0.012530268986124804
2022-04-18,0.016003907020082402
2022-04-19,0.008905017920800343
2022-04-20,-0.018540219754229113
2022-04-21,-0.025006094145268935
2022-04-22,0.002118317855686304
2022-04-25,-0.0300451988378068
2022-04-26,-0.00013180217963064628
2022-04-27,0.011265568174528395
2022-04-28,-0.019203136636978105
2022-04-29,0.003002848906531304
2022-05-02,0.00901572701717739
2022-05-03,0.02309711917300257
2022-05-04,-0.03396806276631964
2022-05-05,-0.014040531910724914
2022-05-06,-0.03533944177112452
2022-05-09,0.0015563712875019814
2022-05-10,-0.020672490403900803
2022-05-11,0.011030139838485137
2022-05-12,0.0298961257248257
2022-05-13,-0.0007096570100225684
2022-05-16,0.026265018274866346
2022-05-17,-0.03439459718249595
2022-05-18,0.00011401941525255064
2022-05-19,-0.0007801167363121904
2022-05-20,0.014031886987269645
2022-05-23,-0.014290501946574583
2022-05-24,0.012256297982179767
2022-05-25,0.018079386089994723
2022-05-26,0.023361033342999504
2022-05-27,-0.010336782088402535
2022-05-31,-0.011288186683177858
2022-06-01,0.02010038111923295
2022-06-02,-0.005416456371680091
2022-06-03,-0.0015072783893189702
2022-06-06,0.012317309058843188
2022-06-07,-0.00937820872386129
2022-06-08,-0.019871735127005588
2022-06-09,-0.02469003081894936
2022-06-10,-0.04280009710005437
2022-06-13,-0.00641218857650986
2022-06-14,0.013582064071340456
2022-06-15,-0.031548492064070455
2022-06-16,0.011375921389768652
2022-06-17,0.015523537774887904
2022-06-21,0.0033108486712636704
2022-06-22,0.01093831386057309
2022-06-23,0.021500007782217525
2022-06-24,0.007768432353960237
2022-06-27,-0.01590868428685692
2022-06-28,-0.004547406315756356
2022-06-29,-0.007629228146053167
2022-06-30,0.010496744558518598
2022-07-01,0.0025153950735864383
2022-07-05,-0.003858425335351445
2022-07-06,0.019756051060425273
2022-07-07,0.0003884755228423367
2022-07-08,-0.01542144987047676
2022-07-11,-0.0007144202073281902
2022-07-12,0.0014203437172932514
2022-07-13,-0.013907354098755233
2022-07-14,0.01564212872567055
2022-07-15,-0.006795754705476354
2022-07-18,0.02937481156934176
2022-07-19,0.009308396011873167
2022-07-20,0.005454095034826633
2022-07-21,-0.01253280173958437
2022-07-22,0.005523459175685044
2022-07-25,-0.0019083291453290707
2022-07-26,0.017404102808029585
2022-07-27,0.004317636065866437
2022-07-28,0.0038219971433139594
2022-07-29,-0.0008306640126756756
2022-08-01,-0.0023179114284679362
2022-08-02,0.014270183270594587
2022-08-03,0.0026985400264252844
2022-08-04,0.007647224631065507
2022-08-05,0.007060891857991133
2022-08-08,-0.014091600361887587
2022-08-09,0.025084207558397457
2022-08-10,0.005476090978645314
2022-08-11,0.014210901329218515
2022-08-12,0.004035500205692582
2022-08-15,-0.0024748433845116543
2022-08-16,-0.014236985197333706
2022-08-17,0.0060788469453798896
2022-08-18,-0.015848625826919635
2022-08-19,-0.0191820486564305
2022-08-22,0.002078223432157223
2022-08-23,0.007520000929724404
2022-08-24,0.014223497821918916
2022-08-25,-0.029976839613146712
2022-08-26,-0.007903340941170085
2022-08-29,-0.013687273314842884
2022-08-30,-0.00582003599445767
2022-08-31,-0.005688326147186271
2022-09-01,-0.007641688652078199
2022-09-02,-0.012368109405265419
2022-09-06,0.023278432007398205
2022-09-07,0.007072586275423979
2022-09-08,0.016545894532779805
2022-09-09,0.008514228108650091
2022-09-12,-0.033133263533465226
2022-09-13,-0.005317557355953982
2022-09-14,-0.005348765894588974
2022-09-15,-0.008599965814320983
2022-09-16,0.002626431916574843
2022-09-19,-0.013134576128027046
2022-09-20,-0.015120585535335622
2022-09-21,-0.014203510991760955
2022-09-22,-0.02614599713139881
2022-09-23,-0.013813907910958599
2022-09-26,-0.0010029615534242623
2022-09-27,0.024596606219513904
2022-09-28,-0.019407385499001492
2022-09-29,-0.008705255549086254
