date,equity
2012-07-03,1.0022238722996606
2012-07-05,1.0034318813717396
2012-07-06,1.010692007918309
2012-07-09,0.9905202333940926
2012-07-10,0.9847419928216304
2012-07-11,0.984317349325961
2012-07-12,0.9964645810044401
2012-07-13,0.9938378200456446
2012-07-16,0.9939270791208202
2012-07-17,0.9899656967475229
2012-07-18,0.9838805638702172
2012-07-19,0.9678439057189141
2012-07-20,0.9519427487371821
2012-07-23,0.9443109763272038
2012-07-24,0.9482100377968032
2012-07-25,0.951083698896655
2012-07-26,0.9717465065301596
2012-07-27,0.9646021872109364
2012-07-30,0.960319607005154
2012-07-31,0.9470383963715276
2012-08-01,0.9479259500627776
2012-08-02,0.9639525628243604
2012-08-03,0.9698459279652875
2012-08-06,0.9774157608227798
2012-08-07,0.9800824287814133
2012-08-08,0.9815156480021554
2012-08-09,0.9753799239780694
2012-08-10,0.9674183344086165
2012-08-13,0.9695917168243459
2012-08-14,0.9771095045993234
2012-08-15,0.9893368668154786
2012-08-16,0.9972311201858924
2012-08-17,0.9945230489832149
2012-08-20,0.985648800622729
2012-08-21,0.9949952453381171
2012-08-22,0.9871507197105075
2012-08-23,0.9960871505206212
2012-08-24,0.9971934603403676
2012-08-27,1.0026212092808788
2012-08-28,1.0091307979518251
2012-08-29,0.9990311659306663
2012-08-30,1.0057905509142642
2012-08-31,1.0156939844770783
2012-09-04,1.012463932456989
2012-09-05,1.0264112243213273
2012-09-06,1.0252259483559392
2012-09-07,1.0204387718166161
2012-09-10,1.0207964956511695
2012-09-11,1.0262876652649866
2012-09-12,1.0451026042346265
2012-09-13,1.0498229388517777
2012-09-14,1.0554734227685836
2012-09-17,1.0471511371289115
2012-09-18,1.0531334426729335
2012-09-19,1.054095626711055
2012-09-20,1.0550613683232481
2012-09-21,1.052789391072385
2012-09-24,1.0422995517559939
2012-09-25,1.027661161213518
2012-09-26,1.0409051164389531
2012-09-27,1.044921188163957
2012-09-28,1.0556736657370542
2012-10-01,1.0519098663842203
2012-10-02,1.0775611543106765
2012-10-03,1.0857199077240853
2012-10-04,1.0812432344719547
2012-10-05,1.0715621071478354
2012-10-08,1.0494781780912208
2012-10-09,1.0453560643718354
2012-10-10,1.0509811510292852
2012-10-11,1.0463722604457049
2012-10-12,1.0545208433994362
2012-10-15,1.0695854251501653
2012-10-16,1.083010987372902
2012-10-17,1.079009439295821
2012-10-18,1.0598649497794015
2012-10-19,1.0567857217111742
2012-10-22,1.0408572860192626
2012-10-23,1.04734892472462
2012-10-24,1.0470039330523138
2012-10-25,1.0380101785531348
2012-10-26,1.0440117397471993
2012-10-31,1.0560714139322733
2012-11-01,1.0382960078699752
2012-11-02,1.051078905063474
2012-11-05,1.059216061352375
2012-11-06,1.0386661627312088
2012-11-07,1.0265645397572754
2012-11-08,1.0239176177425322
2012-11-09,1.0204633300291859
2012-11-12,1.0256314111761318
2012-11-13,0.987097127809822
2012-11-14,0.9731906253082376
2012-11-15,0.9873627997584492
2012-11-16,1.0173274362664104
2012-11-19,1.0245963480313245
2012-11-20,1.036148005226083
2012-11-21,1.0451642612690932
2012-11-23,1.0493769321586577
2012-11-26,1.0561797091168073
2012-11-27,1.0645475812382632
2012-11-28,1.0787096440739548
2012-11-29,1.0713301857048847
2012-11-30,1.0703958907844457
2012-12-03,1.0730761076714275
2012-12-04,1.0576734680548652
2012-12-05,1.0555191414038838
2012-12-06,1.0550357414350873
2012-12-07,1.065263677734461
2012-12-10,1.0798818516650042
2012-12-11,1.0886945089401943
2012-12-12,1.0815503241643587
2012-12-13,1.0730402613902645
2012-12-14,1.1026423723113092
2012-12-17,1.1152072296677378
2012-12-18,1.1174063923639523
2012-12-19,1.1193337759514164
2012-12-20,1.1090865844886355
2012-12-21,1.1090091297779399
2012-12-24,1.097268417203436
2012-12-26,1.096781623379319
2012-12-27,1.0898316253088707
2012-12-28,1.1199603821631956
2012-12-31,1.1617524526722955
2013-01-02,1.161844670679002
2013-01-03,1.1731669134373943
2013-01-04,1.1733185793017644
2013-01-07,1.1785361200413307
2013-01-08,1.1930773467529625
2013-01-09,1.1951701453825136
2013-01-10,1.1901652051412013
2013-01-11,1.1914586834113707
2013-01-14,1.200764723468299
2013-01-15,1.1919005976740373
2013-01-16,1.1987827011983168
2013-01-17,1.2012930309737613
2013-01-18,1.2166527740327324
2013-01-22,1.220161686339746
2013-01-23,1.2187027603673655
2013-01-24,1.2356593908345495
2013-01-25,1.230558947141807
2013-01-28,1.2360124052453374
2013-01-29,1.227272112467967
2013-01-30,1.208860771424437
2013-01-31,1.2148023941097004
2013-02-01,1.197078433842144
2013-02-04,1.218023519159953
2013-02-05,1.2232486527366755
2013-02-06,1.2147600386550734
2013-02-07,1.222275001806636
2013-02-08,1.2308841664144154
2013-02-11,1.235910323499136
2013-02-12,1.243666171426239
2013-02-13,1.238752357097378
2013-02-14,1.2332491086083617
2013-02-15,1.2365128345705811
2013-02-19,1.204587697976379
2013-02-20,1.1835287884989878
2013-02-21,1.1949867942669623
2013-02-22,1.1601848981797422
2013-02-25,1.1710236111880217
2013-02-26,1.1899323979426397
2013-02-27,1.1910644958130523
2013-02-28,1.202777240664987
2013-03-01,1.2134139645264221
2013-03-04,1.2239277820808043
2013-03-05,1.227095381687982
2013-03-06,1.2362428439692956
2013-03-07,1.2478710046217658
2013-03-08,1.2577833117570545
2013-03-11,1.2458717047038939
2013-03-12,1.2522681170268974
2013-03-13,1.2645180995100616
2013-03-14,1.255946299627585
2013-03-15,1.2601737618349507
2013-03-18,1.2546870343265484
2013-03-19,1.2705394046967131
2013-03-20,1.2715366901511016
2013-03-21,1.2716274495936875
2013-03-22,1.273362637380691
2013-03-25,1.2823335111943803
2013-03-26,1.2875190921525939
2013-03-27,1.299480688378547
2013-03-28,1.293405927616964
2013-04-01,1.286585415946137
2013-04-02,1.2446836354468735
2013-04-03,1.2561643928525406
2013-04-04,1.2604943353019429
2013-04-05,1.2791560931719312
2013-04-08,1.284316094393898
2013-04-09,1.303628419524119
2013-04-10,1.3274461483048972
2013-04-11,1.3170794404167896
2013-04-12,1.268412973375843
2013-04-15,1.293701881122957
2013-04-16,1.2644616866894913
2013-04-17,1.251708367177787
2013-04-18,1.275090583749472
2013-04-19,1.281111515969313
2013-04-22,1.3069799118018937
2013-04-23,1.307672471957066
2013-04-24,1.3232987870030744
2013-04-25,1.3215847376372145
2013-04-26,1.3307158242042576
2013-04-29,1.3256523460806826
2013-04-30,1.3002142371358365
2013-05-01,1.3243569995723279
2013-05-02,1.3432450584748294
2013-05-03,1.3574240122866768
2013-05-06,1.3619297849149903
2013-05-07,1.3604217334984738
2013-05-08,1.3579137647137598
2013-05-09,1.371530209472882
2013-05-10,1.3839022633325384
2013-05-13,1.402389692293835
2013-05-14,1.4121457643310142
2013-05-15,1.3952199962099594
2013-05-16,1.4088456068850679
2013-05-17,1.4008823878079333
2013-05-20,1.392071337613971
2013-05-21,1.3657991456411096
2013-05-22,1.37439998503419
2013-05-23,1.380019871706661
2013-05-24,1.400214958776942
2013-05-28,1.3930776419071687
2013-05-29,1.4040188187541642
2013-05-30,1.3938676640644476
2013-05-31,1.3875839098225213
2013-06-03,1.3740339834818103
2013-06-04,1.3505384287391922
2013-06-05,1.3712477201081024
2013-06-06,1.3895157201135904
2013-06-07,1.4039051878340536
2013-06-10,1.3935551870641287
2013-06-11,1.3774886380941458
2013-06-12,1.4000899459150875
2013-06-13,1.3891269532631938
2013-06-14,1.3931894019139823
2013-06-17,1.4049763913115436
2013-06-18,1.3935649153597263
2013-06-19,1.3551295648496504
2013-06-20,1.3488921308380455
2013-06-21,1.3259451335160302
2013-06-24,1.3369179468108194
2013-06-25,1.3435831711619497
2013-06-26,1.360306903395943
2013-06-27,1.3565946010406311
2013-06-28,1.3705176267387704
2013-07-01,1.3691779987343051
2013-07-02,1.3681238758056975
2013-07-03,1.3919004279443057
2013-07-05,1.4065990397863635
2013-07-08,1.4119543014928913
2013-07-09,1.4168453994230799
2013-07-10,1.4339846733308808
2013-07-11,1.4396683620787494
2013-07-12,1.4656663539743955
2013-07-15,1.4347073029349786
2013-07-16,1.4510862747560773
2013-07-17,1.4665557946446972
2013-07-18,1.45735470747391
2013-07-19,1.4636121021110773
2013-07-22,1.4522420294920007
2013-07-23,1.4443744930403815
2013-07-24,1.4533241684990292
2013-07-25,1.4466954564298449
2013-07-26,1.4409663962373311
2013-07-29,1.4415219200150935
2013-07-30,1.4525625640641566
2013-07-31,1.4625554840800918
2013-08-01,1.4742327691423234
2013-08-02,1.4838198202928392
2013-08-05,1.467513606118339
2013-08-06,1.4418541989002125
2013-08-07,1.4401779053683343
2013-08-08,1.4403342170563158
2013-08-09,1.441089999362755
2013-08-12,1.4292321205816056
2013-08-13,1.4162087832686485
2013-08-14,1.3927363990960393
2013-08-15,1.3978958261275198
2013-08-16,1.3769552480119203
2013-08-19,1.3992861499029317
2013-08-20,1.4088912624432814
2013-08-21,1.4281691841472224
2013-08-22,1.4416982873360036
2013-08-23,1.4456187378562764
2013-08-26,1.40611828725774
2013-08-27,1.4163464180240632
2013-08-28,1.4386148538815673
2013-08-29,1.4257676901738492
2013-08-30,1.4416747696361158
2013-09-03,1.4615859959451454
2013-09-04,1.4700622956448464
2013-09-05,1.4668850754972398
2013-09-06,1.4903344830203722
2013-09-09,1.5072718956519389
2013-09-10,1.5008317897004924
2013-09-11,1.5003202442038883
2013-09-12,1.512668475424455
2013-09-13,1.5155250709771906
2013-09-16,1.5291550211441198
2013-09-17,1.5414330001778944
2013-09-18,1.5497985431654344
2013-09-19,1.5541215792595426
2013-09-20,1.556989000358013
2013-09-23,1.5718640398560955
2013-09-24,1.5782825544130246
2013-09-25,1.5974175189683275
2013-09-26,1.5978473716062689
2013-09-27,1.5936129958721046
2013-09-30,1.6231994052771914
2013-10-01,1.6173417932287422
2013-10-02,1.5976259353390132
2013-10-03,1.6091751405780224
2013-10-04,1.5832817873959184
2013-10-07,1.522215217422594
2013-10-08,1.5022908144256675
2013-10-09,1.5614438478816086
2013-10-10,1.5804955088654054
2013-10-11,1.5945374838322939
2013-10-14,1.5976486739434235
2013-10-15,1.636785074362444
