date,cost
2012-07-03,0.0015000000000000007
2012-10-02,0.0017329726264570836
2013-01-02,0.0017872612608969079
2013-04-02,0.0020088267892383817
2013-07-02,0.0023490903629881307
2013-10-01,0.0023336261075404176
2014-01-02,0.0023362645726512205
2014-04-01,0.002607411220057554
2014-07-01,0.002593999688547889
2014-10-01,0.002661010809493418
2015-01-02,0.0028044647559847917
2015-04-01,0.0028160885901881423
2015-07-01,0.002723325724102405
2015-10-01,0.0027061294330223275
2016-01-04,0.0027628678854783153
2016-04-01,0.002628231631296171
2016-07-01,0.002765864954886604
2016-10-03,0.0027008538592331703
2017-01-04,0.002738154789700959
2017-04-03,0.002922407109058429
2017-07-03,0.002479323228489943
2017-10-03,0.0027464597674540007
2018-01-03,0.0030696610173360636
2018-04-03,0.003108516705064869
2018-07-03,0.0027605024120171285
2018-10-02,0.002866964094410352
2019-01-02,0.002671496072882339
2019-04-02,0.00285932876391185
2019-07-02,0.0032210291005382295
2019-10-01,0.003063759621656573
2020-01-02,0.003636868870568096
2020-04-01,0.0024341645908057042
2020-07-01,0.002908963186051155
2020-10-01,0.0024172741133236704
2021-01-04,0.002989756498069776
2021-04-01,0.005975057778220338
2021-07-01,0.004250274089747593
2021-10-01,0.004526910044087654
2022-01-03,0.004928848693790103
2022-04-01,0.006203421469438743
2022-07-01,0.004516693986421792
2022-10-03,0.004344313461829947
2023-01-04,0.005142691864760493
2023-04-03,0.006875879937634608
2023-07-03,0.007019383092010481
2023-10-03,0.006023151466718738
2024-01-03,0.006262315792852925
2024-04-02,0.006234479851424203
2024-07-02,0.006444351617853624
2024-10-01,0.007168805019882366
