date,ticker,delta_weight
2012-07-03,AAME,0.0019948777078953183
2012-07-03,AAPL,0.006236298157893809
2012-07-03,ABCB,0.0024425908716708346
2012-07-03,AEO,0.004230956387970097
2012-07-03,AGNC,0.002163423637332433
2012-07-03,AGX,0.0021599505296690347
2012-07-03,ALG,0.0019047143582321712
2012-07-03,ALGN,0.0028040506283171004
2012-07-03,ALGT,0.0023517104708210643
2012-07-03,ALLT,0.0033021367374587423
2012-07-03,AMT,0.0019547038136899122
2012-07-03,AMTX,0.02
2012-07-03,ANIK,0.010239437988871138
2012-07-03,ASGN,0.004433647548544916
2012-07-03,ASML,0.0023353760916461365
2012-07-03,ASPS,0.012997368537033264
2012-07-03,ASR,0.002127088050476174
2012-07-03,ASRV,0.002632310093033087
2012-07-03,ASUR,0.02
2012-07-03,ATLC,0.0036822085420612273
2012-07-03,AVD,0.016159426408278953
2012-07-03,AWRE,0.02
2012-07-03,AX,0.002113660702140742
2012-07-03,AZZ,0.0020794260727670416
2012-07-03,BAP,0.0029803392663921824
2012-07-03,BBDC,0.0020555968362000743
2012-07-03,BBGI,0.0022930179622279393
2012-07-03,BBH,0.0018328104293232211
2012-07-03,BBSI,0.003192662323880187
2012-07-03,BFH,0.002548190417801348
2012-07-03,BGS,0.001969791214567055
2012-07-03,BIB,0.0020524744287636685
2012-07-03,BIIB,0.0019877975179258315
2012-07-03,BIP,0.0023745936777994268
2012-07-03,BLDR,0.02
2012-07-03,BLIN,0.0040109576847637395
2012-07-03,BMRN,0.0026995905520653053
2012-07-03,BSET,0.00245320493069845
2012-07-03,BUD,0.002289640444789929
2012-07-03,BZQ,0.0019081370031625562
2012-07-03,CASY,0.002024076648029686
2012-07-03,CBAN,0.00492959060991046
2012-07-03,CCI,0.0025721764197080394
2012-07-03,CF,0.0021719754696048164
2012-07-03,CFFI,0.011918841774719725
2012-07-03,CHD,0.0022509443606307518
2012-07-03,CHDN,0.0018172648804932064
2012-07-03,CIA,0.002508596601291917
2012-07-03,CINF,0.0021212553826553335
2012-07-03,CIVB,0.004045941237470574
2012-07-03,CLDX,0.0027245454269625106
2012-07-03,CPSS,0.004479669046143641
2012-07-03,CRI,0.005712213575076494
2012-07-03,CRIS,0.0031612027978716976
2012-07-03,CRUS,0.009339104386344839
2012-07-03,CSGP,0.0021043770354734165
2012-07-03,CSV,0.0030322882877646734
2012-07-03,CSWC,0.0020092083593780123
2012-07-03,CXW,0.002113919874611857
2012-07-03,DDD,0.006097033959260498
2012-07-03,DG,0.004197723474115665
2012-07-03,DHI,0.004320720421691
2012-07-03,DLTR,0.004324749880164196
2012-07-03,DPZ,0.0018361897445356783
2012-07-03,DVAX,0.00379820118082843
2012-07-03,DWSN,0.003267004984392003
2012-07-03,DXPE,0.004607283540044225
2012-07-03,EAT,0.0019472179859229347
2012-07-03,EC,0.002130264763337962
2012-07-03,EDV,0.0047201121437730215
2012-07-03,EFX,0.002087348694480906
2012-07-03,EGY,0.002537850955505216
2012-07-03,EQIX,0.006218540577618408
2012-07-03,EXP,0.0020539184283020246
2012-07-03,EXPE,0.005034118180125422
2012-07-03,EXR,0.002861257328546895
2012-07-03,FBIZ,0.0037128553822146585
2012-07-03,FICO,0.0023218656824033415
2012-07-03,FLXS,0.002238577640832393
2012-07-03,FMX,0.0020739720663153585
2012-07-03,FONR,0.01752943776693543
2012-07-03,FRME,0.002310335855420532
2012-07-03,FUN,0.004013454812575093
2012-07-03,GAP,0.003629362386173525
2012-07-03,GASS,0.002029778287139757
2012-07-03,GRFS,0.002340949065260308
2012-07-03,GSBC,0.0031164187921630445
2012-07-03,HAIN,0.004789245490289372
2012-07-03,HBNC,0.0031295753243504813
2012-07-03,HCI,0.02
2012-07-03,HD,0.003116226904409765
2012-07-03,HDSN,0.02
2012-07-03,HOFT,0.002181911346576364
2012-07-03,HSTM,0.011876505505952999
2012-07-03,IDN,0.002143217027172746
2012-07-03,INOD,0.02
2012-07-03,ISRG,0.002979441663279866
2012-07-03,ITB,0.0018967057005574476
2012-07-03,ITIC,0.0025739068949602643
2012-07-03,JAZZ,0.0019835259949845378
2012-07-03,JBSS,0.018464283601337415
2012-07-03,JHX,0.002172728567752961
2012-07-03,KINS,0.007792607874837996
2012-07-03,KNDI,0.005666674090957356
2012-07-03,KOF,0.0025405784342294293
2012-07-03,KTCC,0.007596604913459546
2012-07-03,LEE,0.007896940630637976
2012-07-03,LEN,0.005833627034394177
2012-07-03,LEN-B,0.004608708544876392
2012-07-03,LGND,0.002421433739291955
2012-07-03,LIVE,0.02
2012-07-03,LOPE,0.0028806830990666062
2012-07-03,LPSN,0.0019737895117540455
2012-07-03,LPX,0.001909272118439022
2012-07-03,LQDT,0.02
2012-07-03,LTC,0.002184053601064358
2012-07-03,MA,0.0025122382931900707
2012-07-03,MAIN,0.0021671422944602296
2012-07-03,MANH,0.0018576552622866838
2012-07-03,MBWM,0.02
2012-07-03,MCS,0.0025426057817536326
2012-07-03,MG,0.004415734199994079
2012-07-03,MHO,0.002387207416015784
2012-07-03,MLAB,0.0029887792039039987
2012-07-03,MNST,0.006599424711698851
2012-07-03,MO,0.0021831944014307704
2012-07-03,MOFG,0.003215012244084387
2012-07-03,MOV,0.003084523260785842
2012-07-03,MTH,0.003124688296498133
2012-07-03,MYE,0.005690669281134195
2012-07-03,NAII,0.004007872918546631
2012-07-03,NATH,0.0036949271890419503
2012-07-03,OMER,0.02
2012-07-03,ONIT,0.002839403621456445
2012-07-03,OSBC,0.0026412062535923785
2012-07-03,OSIS,0.0028495229385979448
