date,turnover
2012-07-03,1.0000000000000004
2012-10-02,1.0983023557673641
2013-01-02,1.02561221585878
2013-04-02,1.0409086275141806
2013-07-02,1.1437959443109544
2013-10-01,0.9584470849991502
2014-01-02,0.8785984885550693
2014-04-01,0.9054513815611673
2014-07-01,0.9307666462140077
2014-10-01,1.0556046116855469
2015-01-02,1.0657211853503665
2015-04-01,1.0064522427933982
2015-07-01,0.9978350053083396
2015-10-01,1.1730874809717748
2016-01-04,1.1728969453119915
2016-04-01,1.1470827738001956
2016-07-01,1.1515279754986627
2016-10-03,1.0980371829050317
2017-01-04,1.1112037804040285
2017-04-03,1.1583788253776415
2017-07-03,1.0228964761013075
2017-10-03,0.9789674487509927
2018-01-03,0.9769686094017809
2018-04-03,1.0910360111033888
2018-07-03,0.8743088514431756
2018-10-02,0.9092868496557295
2019-01-02,1.0885379895057246
2019-04-02,1.0419859315759221
2019-07-02,1.1504998187537825
2019-10-01,1.1889010517258072
2020-01-02,1.26419497324764
2020-04-01,1.2060750148828994
2020-07-01,1.1441671221554928
2020-10-01,0.8133902839531235
2021-01-04,0.7829423897462559
2021-04-01,1.139679628962298
2021-07-01,0.7363613930362952
2021-10-01,0.793043560581576
2022-01-03,0.8729082718341981
2022-04-01,1.0737509815878994
2022-07-01,0.9011616988021294
2022-10-03,0.8123904738689538
2023-01-04,0.9341031107109494
2023-04-03,1.1985200856952485
2023-07-03,1.1432916561393645
2023-10-03,1.1244090442228516
2024-01-03,1.0506281815371445
2024-04-02,0.918368835678806
2024-07-02,0.9837602880841021
2024-10-01,1.0377984202834827
