date,trigger,qqq_price,tqqq_price,tqqq_entry,portfolio_value
2011-08-05,TQQQ_STOP (-21.1% from entry),47.38842010498047,0.33724144101142883,0.4276534914970398,1.2151493827635633
2020-03-12,QQQ_CRASH (-9.2%),171.1021728515625,5.352782726287842,,6.747582408857999
2020-03-16,QQQ_CRASH (-12.0%),163.36338806152344,4.454672813415527,,6.739757197523234
