date,return
2012-07-03,0.0009376692199898613
2012-07-05,-0.004790786003163005
2012-07-06,0.001982159242221801
2012-07-09,-0.010513905586749271
2012-07-10,-0.004523684280590598
2012-07-11,-0.0005898165655403626
2012-07-12,0.01303317283179968
2012-07-13,-0.0018441805656506944
2012-07-16,0.0032605245314705563
2012-07-17,-0.0012327945031856905
2012-07-18,-0.004205701648425777
2012-07-19,-0.01349605342216936
2012-07-20,-0.012633305233002226
2012-07-23,-0.009936206676261165
2012-07-24,0.0027184648522926565
2012-07-25,0.011968947097211316
2012-07-26,0.01969657587499655
2012-07-27,-0.00558120360422393
2012-07-30,-0.006217611220732019
2012-07-31,-0.013820317582434233
2012-08-01,0.003294659626833909
2012-08-02,0.017635130558852945
2012-08-03,0.003958739884790551
2012-08-06,0.00803468092827277
2012-08-07,0.0006205354903781839
2012-08-08,0.002232694138030262
2012-08-09,-0.0023929166411622476
2012-08-10,-0.0037806135701953982
2012-08-13,0.002301911742175404
2012-08-14,0.008664762049219111
2012-08-15,0.01220533219084723
2012-08-16,0.0067167760789298495
2012-08-17,-0.0038460400742362988
2012-08-20,-0.004389752477455937
2012-08-21,0.0037601279319061627
2012-08-22,-0.006464761303936172
2012-08-23,0.007663115763020793
2012-08-24,0.0003862614261924542
2012-08-27,0.004500401491222038
2012-08-28,0.0055209285010988755
2012-08-29,-0.006110400271749846
2012-08-30,0.005308745837706073
2012-08-31,0.008991146094448583
2012-09-04,-0.002777884320665872
2012-09-05,0.016376811204183543
2012-09-06,0.0008018833896858605
2012-09-07,-0.005130554157681102
2012-09-10,0.0020433676335392184
2012-09-11,0.0034759851898326817
2012-09-12,0.012771623496816924
2012-09-13,0.004525575854513016
2012-09-14,0.0010151809645606602
2012-09-17,-0.00316599770052818
2012-09-18,0.003379292673618423
2012-09-19,-0.000851111300652104
2012-09-20,0.00582116747855735
2012-09-21,-0.0041255436630778354
2012-09-24,-0.00935917801025203
2012-09-25,-0.008728623181777218
2012-09-26,0.01122030780277965
2012-09-27,-0.0024178716981094546
2012-09-28,0.005282419533405372
2012-10-01,0.0009382325401633884
2012-10-02,0.021809964835247487
2012-10-03,0.009061494684725568
2012-10-04,-0.0005544326660232427
2012-10-05,-0.006899149462588234
2012-10-08,-0.017097362809233123
2012-10-09,-0.0043046740490094645
2012-10-10,0.0030894291137270194
2012-10-11,-0.005317079421713751
2012-10-12,0.008321263795751465
2012-10-15,0.010459041385328846
2012-10-16,0.010340816173921278
2012-10-17,-0.006934329041298185
2012-10-18,-0.0190153017312273
2012-10-19,-0.0011755609864966068
2012-10-22,-0.010714004800089924
2012-10-23,0.0034638861212823867
2012-10-24,0.0004006149442063306
2012-10-25,-0.0034884756559132243
2012-10-26,0.009344346535724506
2012-10-31,0.013198789630032
2012-11-01,-0.014465294761692666
2012-11-02,0.009951839897166304
2012-11-05,0.006862711563319102
2012-11-06,-0.02187701820320487
2012-11-07,-0.013372640234078225
2012-11-08,-0.0009948625836464823
2012-11-09,-0.0024829102162320354
2012-11-12,-0.0005038594617510634
2012-11-13,-0.02958978801077365
2012-11-14,-0.004551557115722206
2012-11-15,0.010823605533964987
2012-11-16,0.02639865863695201
2012-11-19,0.007269033128119648
2012-11-20,0.008587484019663624
2012-11-21,0.01130962296035603
2012-11-23,0.0024554786744703508
2012-11-26,0.004774093474760152
2012-11-27,0.006558247061560076
2012-11-28,0.011197813892457623
2012-11-29,-0.0034375558280456487
2012-11-30,-0.0020169501342937875
2012-12-03,-0.0007828206094953618
2012-12-04,-0.010093393923549547
2012-12-05,0.0010595604168195355
2012-12-06,-0.0009894973916397753
2012-12-07,0.0051383721764677
2012-12-10,0.009617099011728244
2012-12-11,0.00046601956709449563
2012-12-12,-0.005865626384590256
2012-12-13,-0.00420511377067978
2012-12-14,0.018617824535640308
2012-12-17,0.013368859643086511
2012-12-18,-2.052993186208796e-05
2012-12-19,0.006502161953245347
2012-12-20,-0.00862833846346092
2012-12-21,-0.001047579616812203
2012-12-24,-0.008505361383719384
2012-12-26,-0.0012911693665584175
2012-12-27,-0.0060937706095438755
2012-12-28,0.026377737690446847
2012-12-31,0.03373292583384716
2013-01-02,0.002707320223771033
2013-01-03,0.00847931481794763
2013-01-04,-0.002292384270542385
2013-01-07,0.004599640509608335
2013-01-08,0.008401080872590639
2013-01-09,0.0017716350411776025
2013-01-10,-0.00171521696664406
2013-01-11,0.0022692676531838266
2013-01-14,0.005661611420932144
2013-01-15,-0.002289063536179776
2013-01-16,0.008171794536930486
2013-01-17,0.0024126886140841265
2013-01-18,0.009456772136824079
2013-01-22,-0.00043932139220723696
2013-01-23,0.0019180514265820776
2013-01-24,0.009226721844293755
2013-01-25,0.00028501019586087096
2013-01-28,0.002122996468254658
2013-01-29,-0.008865710275946143
2013-01-30,-0.00097705175605584
2013-01-31,0.008750711867527142
2013-02-01,-0.013694128757644265
2013-02-04,0.012112883576391745
2013-02-05,0.002271105370995895
2013-02-06,-0.005735725655948616
2013-02-07,0.0069064900960309344
2013-02-08,0.002616941526126821
2013-02-11,0.004374255119174648
2013-02-12,0.0046404822713264175
2013-02-13,-0.000870530701718411
2013-02-14,-0.001928615124211913
2013-02-15,0.0060396699426669784
2013-02-19,-0.021747864589104077
2013-02-20,-0.015059217969318382
2013-02-21,0.010405692668528426
2013-02-22,-0.023931682525127493
2013-02-25,0.007463404074581826
2013-02-26,0.01477996922920422
2013-02-27,0.0030361482791855547
2013-02-28,0.007886639763849148
2013-03-01,0.009249296265996472
2013-03-04,0.012092860101827446
2013-03-05,0.0017905524023579082
