year,return
2011,-0.3164057989316271
2012,0.190252144213791
2013,1.2111946141536842
2014,0.3236788005970006
2015,0.025190545115785
2016,-0.14394025873409377
2017,1.1806179113145148
2018,-0.2592927407982706
2019,0.7770898940610287
2020,1.5990049802245383
2021,0.8298129593801762
2022,-0.43962833719508465
2023,1.1853431596067616
2024,0.4278054408458496
2025,0.33407044323069246
