year,return
2011,-0.3905336585121738
2012,0.1417365332720233
2013,1.2404575972493816
2014,0.5709079103491213
2015,-0.2705604439503886
2016,-0.1922650354476917
2017,1.1806179113145183
2018,-0.10874836234900931
2019,0.7401579742297419
2020,1.0386379694384291
2021,0.8298129593801773
2022,-0.4345120798594645
2023,0.9803856431995428
2024,0.33518788230132746
2025,0.19364353992270078
