Date,asset,side,notional,cost,realized_gain
2010-01-04,SGOV,BUY,1.0,0.0005,0.0
2010-06-16,TQQQ,BUY,1.0191982918179927,0.0005095991459089964,0.0
2010-06-16,SGOV,SELL,1.0191982918179927,0.0005095991459089964,0.00023199731981481535
2010-06-25,TQQQ,SELL,0.9166141547621843,0.0004583070773810922,-0.09815125756710949
2010-06-25,QLD,BUY,0.9166141547621843,0.0004583070773810922,0.0
2010-06-28,QLD,SELL,0.9156144427483475,0.00045780722137417373,-0.005667432772528335
2010-06-28,SGOV,BUY,0.9156144427483475,0.00045780722137417373,0.0
2010-07-27,QLD,BUY,0.9139750117112956,0.0004569875058556478,0.0
2010-07-27,SGOV,SELL,0.9139750117112956,0.0004569875058556478,-0.01927981654395304
2010-08-02,QLD,SELL,0.8900037242075947,0.00044500186210379736,0.004463686049818128
2010-08-02,SGOV,BUY,0.8900037242075947,0.00044500186210379736,0.0
2010-08-03,TQQQ,BUY,0.8799135128082112,0.0004399567564041056,0.0
2010-08-03,SGOV,SELL,0.8799135128082112,0.0004399567564041056,-0.017416269715409723
2010-08-04,TQQQ,SELL,0.8969003386133452,0.0004484501693066726,0.025005230077661113
2010-08-04,QLD,BUY,0.8969003386133452,0.0004484501693066726,0.0
2010-08-05,TQQQ,BUY,0.8907087239517724,0.0004453543619758862,0.0
2010-08-05,QLD,SELL,0.8907087239517724,0.0004453543619758862,-0.003789613271125982
2010-08-12,TQQQ,SELL,0.7957293208456212,0.0003978646604228106,-0.10412460227240067
2010-08-12,QLD,BUY,0.7957293208456212,0.0003978646604228106,0.0
2010-08-13,QLD,SELL,0.7947171561511063,0.00039735857807555314,-0.013703442445822889
2010-08-13,SGOV,BUY,0.7947171561511063,0.00039735857807555314,0.0
2010-09-09,QLD,BUY,0.7999446091431135,0.00039997230457155673,0.0
2010-09-09,SGOV,SELL,0.7999446091431135,0.00039997230457155673,-0.007232109879483404
2010-09-14,TQQQ,BUY,0.838559589170691,0.0004192797945853455,0.0
2010-09-14,QLD,SELL,0.838559589170691,0.0004192797945853455,0.03669712438557537
2011-06-09,TQQQ,SELL,1.2891700455418256,0.0006445850227709128,0.45277254425649344
2011-06-09,QLD,BUY,1.2891700455418256,0.0006445850227709128,0.0
2011-06-13,QLD,SELL,1.2496968404037008,0.0006248484202018504,-0.03327058635368657
2011-06-13,SGOV,BUY,1.2496968404037008,0.0006248484202018504,0.0
2011-06-15,QLD,BUY,1.2047001583576022,0.0006023500791788012,0.0
2011-06-15,SGOV,SELL,1.2047001583576022,0.0006023500791788012,-0.011811158257230133
2011-06-16,QLD,SELL,1.2036047625769726,0.0006018023812884863,-0.011128332963315874
2011-06-16,SGOV,BUY,1.2036047625769726,0.0006018023812884863,0.0
2011-06-29,QLD,BUY,1.2129630043670347,0.0006064815021835174,0.0
2011-06-29,SGOV,SELL,1.2129630043670347,0.0006064815021835174,-9.262853908808921e-05
2011-07-01,TQQQ,BUY,1.3006033013097833,0.0006503016506548917,0.0
2011-07-01,QLD,SELL,1.3006033013097833,0.0006503016506548917,0.07130881586359973
2011-08-03,TQQQ,SELL,1.2030842943586126,0.0006015421471793063,-0.08180423641510927
2011-08-03,QLD,BUY,1.2030842943586126,0.0006015421471793063,0.0
2011-08-04,TQQQ,BUY,1.0381444249273446,0.0005190722124636723,0.0
2011-08-04,QLD,SELL,1.0381444249273446,0.0005190722124636723,-0.10853039377828182
2011-08-05,TQQQ,SELL,1.0371062805024172,0.0005185531402512086,-0.027455469778849828
2011-08-05,SGOV,BUY,1.0371062805024172,0.0005185531402512086,0.0
2011-09-20,QLD,BUY,1.0271237896878675,0.0005135618948439338,0.0
2011-09-20,SGOV,SELL,1.0271237896878675,0.0005135618948439338,-4.842110574581833e-05
2011-09-22,QLD,SELL,0.9901474052561708,0.0004950737026280854,-0.10917106215195088
2011-09-22,SGOV,BUY,0.9901474052561708,0.0004950737026280854,0.0
2011-10-13,QLD,BUY,1.0074581377657468,0.0005037290688828734,0.0
2011-10-13,SGOV,SELL,1.0074581377657468,0.0005037290688828734,-0.00021771320765575023
2011-10-17,TQQQ,BUY,0.9943935229613874,0.0004971967614806937,0.0
2011-10-17,QLD,SELL,0.9943935229613874,0.0004971967614806937,-0.010282681737994985
2011-10-18,TQQQ,SELL,1.0166068130126689,0.0005083034065063344,0.02992787490623478
2011-10-18,QLD,BUY,1.0166068130126689,0.0005083034065063344,0.0
2011-10-25,TQQQ,BUY,0.9735284334819592,0.0004867642167409796,0.0
2011-10-25,QLD,SELL,0.9735284334819592,0.0004867642167409796,-0.022916480802211998
2011-10-26,TQQQ,SELL,0.9697423417511744,0.00048487117087558717,-0.00388735456467164
2011-10-26,QLD,BUY,0.9697423417511744,0.00048487117087558717,0.0
2011-10-28,TQQQ,BUY,1.026164886507791,0.0005130824432538955,0.0
2011-10-28,QLD,SELL,1.026164886507791,0.0005130824432538955,0.055630518462885074
2011-11-01,TQQQ,SELL,0.9229591244038137,0.0004614795622019068,-0.12901196267553794
2011-11-01,QLD,BUY,0.9229591244038137,0.0004614795622019068,0.0
2011-11-08,TQQQ,BUY,1.0126267384845327,0.0005063133692422663,0.0
2011-11-08,QLD,SELL,1.0126267384845327,0.0005063133692422663,0.08051557368070703
2011-11-10,TQQQ,SELL,0.9045097930572007,0.00045225489652860035,-0.12690578335014405
2011-11-10,QLD,BUY,0.9045097930572007,0.00045225489652860035,0.0
2011-11-21,QLD,SELL,0.8593601943406152,0.0004296800971703076,-0.07978962183586744
