date,cost
2012-07-03,0.0015000000000000002
2012-10-02,0.0016562380607891207
2013-01-02,0.002440040806896381
2013-04-02,0.0018238262127307167
2013-07-02,0.00229901559399112
2013-10-01,0.00285048933403837
2014-01-02,0.003028758274578578
2014-04-01,0.003096228393941963
2014-07-01,0.0017940676036646802
2014-10-01,0.0027880261005860255
2015-01-02,0.002645582034090181
2015-04-01,0.002128893216933569
2015-07-01,0.00214241916773272
2015-10-01,0.001964528853290793
2016-01-04,0.0018947708330521423
2016-04-01,0.001776508940593666
2016-07-01,0.0012145945710161834
2016-10-03,0.0012093794279399873
2017-01-04,0.0018637015514500349
2017-04-03,0.002074233694791297
2017-07-03,0.0014660626865455064
2017-10-03,0.001936271307778627
2018-01-03,0.0027206563755132122
2018-04-03,0.0021001467791448834
2018-07-03,0.0035397250421430704
2018-10-02,0.0025649987665946707
2019-01-02,0.0018728740229992382
2019-04-02,0.0021518949710791625
2019-07-02,0.001397210292529457
2019-10-01,0.0021229966757355476
2020-01-02,0.0019352452894091591
2020-04-01,0.001117117811785595
2020-07-01,0.001956256057017209
2020-10-01,0.0013888121456802525
2021-01-04,0.0017072685352513776
2021-04-01,0.0031171922982255063
2021-07-01,0.002148291865433613
2021-10-01,0.0018844673983272682
2022-01-03,0.001794029394459377
2022-04-01,0.0016927199679800957
2022-07-01,0.0013605589369266248
2022-10-03,0.0014210563573698429
2023-01-04,0.0019877387874063695
2023-04-03,0.0024303131626123276
2023-07-03,0.002358280923768131
2023-10-03,0.0020600862181533617
2024-01-03,0.0022869060474434272
2024-04-02,0.0012612465883692888
2024-07-02,0.0016517993923047115
2024-10-01,0.0016253594772948404
