year,return
2011,-0.31108114457465275
2012,0.20903944533884666
2013,1.2111946141536856
2014,0.5709079103491201
2015,-0.09010091136595055
2016,-0.14665750522776422
2017,1.1806179113145192
2018,-0.21307543505406623
2019,0.7450448741789586
2020,1.0793881083807828
2021,0.8298129593801777
2022,-0.5261825185718962
2023,1.072245459654698
2024,0.34426874270633867
2025,0.34232618843251106
