Date,asset,side,notional,cost,realized_gain
2010-01-04,TQQQ,BUY,1.0,0.0005,0.0
2010-05-24,TQQQ,SELL,0.8479613200060732,0.0004239806600030366,-0.14284719727682793
2010-05-24,SGOV,BUY,0.8479613200060732,0.0004239806600030366,0.0
2010-06-16,TQQQ,BUY,0.8640911773108365,0.0004320455886554183,0.0
2010-06-16,SGOV,SELL,0.8640911773108365,0.0004320455886554183,4.7173186463497004e-05
2010-06-28,TQQQ,SELL,0.7796623260751097,0.00038983116303755485,-0.09160078111884906
2010-06-28,SGOV,BUY,0.7796623260751097,0.00038983116303755485,0.0
2010-07-27,TQQQ,BUY,0.7786241914689245,0.00038931209573446224,0.0
2010-07-27,SGOV,SELL,0.7786241914689245,0.00038931209573446224,-0.016351501521679742
2010-08-02,TQQQ,SELL,0.7488638534864621,0.0003744319267432311,0.01066023052522061
2010-08-02,SGOV,BUY,0.7488638534864621,0.0003744319267432311,0.0
2010-08-03,TQQQ,BUY,0.7403737827311258,0.0003701868913655629,0.0
2010-08-03,SGOV,SELL,0.7403737827311258,0.0003701868913655629,-0.015129726732893834
2010-08-13,TQQQ,SELL,0.6685767860404733,0.00033428839302023666,-0.08572408794401867
2010-08-13,SGOV,BUY,0.6685767860404733,0.00033428839302023666,0.0
2010-09-09,TQQQ,BUY,0.6764222201479763,0.00033821111007398816,0.0
2010-09-09,SGOV,SELL,0.6764222201479763,0.00033821111007398816,-0.006592804969882092
2011-06-13,TQQQ,SELL,1.061675077124367,0.0005308375385621835,0.3859999153805107
2011-06-13,SGOV,BUY,1.061675077124367,0.0005308375385621835,0.0
2011-06-15,TQQQ,BUY,1.0026984223078026,0.0005013492111539013,0.0
2011-06-15,SGOV,SELL,1.0026984223078026,0.0005013492111539013,-0.013515889652194026
2011-06-16,TQQQ,SELL,1.0017867003216967,0.0005008933501608483,0.0011617149922200545
2011-06-16,SGOV,BUY,1.0017867003216967,0.0005008933501608483,0.0
2011-06-29,TQQQ,BUY,1.0133324354287312,0.0005066662177143657,0.0
2011-06-29,SGOV,SELL,1.0133324354287312,0.0005066662177143657,-0.0003971680900438381
2011-08-05,TQQQ,SELL,0.8865780440548375,0.00044328902202741877,-0.1444307481936247
2011-08-05,SGOV,BUY,0.8865780440548375,0.00044328902202741877,0.0
2011-09-20,TQQQ,BUY,0.873089288497554,0.00043654464424877697,0.0
2011-09-20,SGOV,SELL,0.873089288497554,0.00043654464424877697,-5.1798077467961836e-05
2011-09-22,TQQQ,SELL,0.8280091663785573,0.00041400458318927865,-0.13936941514318166
2011-09-22,SGOV,BUY,0.8280091663785573,0.00041400458318927865,0.0
2011-10-13,TQQQ,BUY,0.8492247706181795,0.00042461238530908975,0.0
2011-10-13,SGOV,SELL,0.8492247706181795,0.00042461238530908975,-0.00018329316723565258
2011-11-21,TQQQ,SELL,0.7560077482470721,0.00037800387412353605,-0.24144667543070442
2011-11-21,SGOV,BUY,0.7560077482470721,0.00037800387412353605,0.0
2011-12-05,TQQQ,BUY,0.7799281251958865,0.00038996406259794324,0.0
2011-12-05,SGOV,SELL,0.7799281251958865,0.00038996406259794324,-0.0002384056613579842
2011-12-15,TQQQ,SELL,0.6858972802083813,0.0003429486401041906,-0.2562484054907397
2011-12-15,SGOV,BUY,0.6858972802083813,0.0003429486401041906,0.0
2011-12-28,TQQQ,BUY,0.66309105837066,0.00033154552918533,0.0
2011-12-28,SGOV,SELL,0.66309105837066,0.00033154552918533,-0.00010225976264816142
2012-10-25,TQQQ,SELL,1.017287913611121,0.0005086439568055605,0.20196466039169825
2012-10-25,SGOV,BUY,1.017287913611121,0.0005086439568055605,0.0
2012-11-02,TQQQ,BUY,0.9791616970082709,0.0004895808485041354,0.0
2012-11-02,SGOV,SELL,0.9791616970082709,0.0004895808485041354,8.6107035839736e-05
2012-11-05,TQQQ,SELL,0.9780049018394481,0.0004890024509197241,-0.20495389871634367
2012-11-05,SGOV,BUY,0.9780049018394481,0.0004890024509197241,0.0
2012-11-30,TQQQ,BUY,0.9737848974669753,0.00048689244873348765,0.0
2012-11-30,SGOV,SELL,0.9737848974669753,0.00048689244873348765,0.0001712063406830576
2012-12-10,TQQQ,SELL,0.9329218509465725,0.00046646092547328625,-0.23365364746957806
2012-12-10,SGOV,BUY,0.9329218509465725,0.00046646092547328625,0.0
2012-12-12,TQQQ,BUY,0.9257421699816362,0.0004628710849908181,0.0
2012-12-12,SGOV,SELL,0.9257421699816362,0.0004628710849908181,9.042759287669027e-05
2012-12-18,TQQQ,SELL,0.9125311985576893,0.00045626559927884467,-0.1546491323163898
2012-12-18,SGOV,BUY,0.9125311985576893,0.00045626559927884467,0.0
2012-12-19,TQQQ,BUY,0.8985344550780352,0.0004492672275390176,0.0
2012-12-19,SGOV,SELL,0.8985344550780352,0.0004492672275390176,9.445871563823291e-05
2012-12-28,TQQQ,SELL,0.8378710533079352,0.0004189355266539676,-0.22794708559992677
2012-12-28,SGOV,BUY,0.8378710533079352,0.0004189355266539676,0.0
2013-01-03,TQQQ,BUY,0.8248952806213314,0.00041244764031066574,0.0
2013-01-03,SGOV,SELL,0.8248952806213314,0.00041244764031066574,8.248481486437358e-06
2014-10-17,TQQQ,SELL,2.0393864337276537,0.001019693216863827,1.068740687562266
2014-10-17,SGOV,BUY,2.0393864337276537,0.001019693216863827,0.0
2014-10-20,TQQQ,BUY,2.1252249807638908,0.0010626124903819454,0.0
2014-10-20,SGOV,SELL,2.1252249807638908,0.0010626124903819454,0.0004096258463558725
