date,action,ticker,shares,price,fee,cash_delta,note,stop_price
2019-05-24,BUY,BIL,0.05724196333529367,91.58000183105469,0.0,-5.242219107059359,,
2019-06-03,BUY,BIL,0.00011017700435285278,91.44000244140625,0.0,-0.010074585547011685,,
2019-07-01,BUY,SPLG,0.0002707611716585779,34.95000076293945,0.0,-0.009463103156041677,,
2019-08-01,BUY,SPLG,0.00025362573312828215,35.04999923706055,0.0,-0.00888958175264521,,
2019-08-06,BUY,TQQQ,0.7399963156394519,7.090000152587891,0.0,-5.246573990798191,,
2019-08-06,SELL,BIL,0.05735214033964652,91.4800033569336,0.0,5.246573990798191,,
2019-09-20,BUY,SPLG,2.5285647785544705e-06,35.27000045776367,0.0,-8.918248089710128e-05,,
2019-12-20,BUY,SPLG,2.6296649615756045e-06,37.650001525878906,0.0,-9.90068898158718e-05,,
2019-12-24,BUY,SPLG,7.591966344584624e-05,37.77000045776367,0.0,-0.002867485723102876,,
2020-03-10,SELL,TQQQ,0.7399963156394519,8.4975004196167,0.0,6.288119002661054,,
2020-03-10,SELL,SPLG,0.0006054647979728362,33.470001220703125,0.0,0.0202649075272436,,
2020-03-10,BUY,BIL,0.06889138288972675,91.56999969482422,0.0,-6.308383910188297,,
2020-04-01,BUY,BIL,3.9117185396812463e-05,91.58000183105469,0.0,-0.003582351910265791,,
2020-05-01,BUY,BIL,1.0540982729472457e-05,91.55000305175781,0.0,-0.0009650270010517299,,
2020-12-01,BUY,SPLG,4.8120783009854285e-06,42.97999954223633,0.0,-0.0002068231231735591,,
2020-12-21,BUY,SPLG,2.031286867136553e-08,42.91999816894531,0.0,-8.71828286181035e-07,,
2021-03-22,BUY,SPLG,1.8258956136851435e-08,45.849998474121094,0.0,-8.371731110136823e-07,,
2021-06-21,BUY,SPLG,1.6535956910266348e-08,49.0099983215332,0.0,-8.104272204170991e-07,,
2021-09-20,BUY,SPLG,1.4682646466806299e-08,51.13999938964844,0.0,-7.508705313508979e-07,,
2021-12-20,BUY,SPLG,1.8559232944254455e-08,53.43000030517578,0.0,-9.91619821875344e-07,,
2022-01-19,SELL,SPLG,4.900427962114973e-06,53.869998931884766,0.0,0.0002639860490849118,,
2022-01-19,SELL,BIL,0.06894104105785304,91.43000030517578,0.0,6.303279404958639,,
2022-01-19,BUY,SGOV,0.06302283145941995,100.0199966430664,0.0,-6.303543391007723,,
2022-02-01,BUY,SGOV,1.260255003002692e-06,100.01599884033203,0.0,-0.0001260456629188399,,
2022-03-01,BUY,SGOV,5.0404152741001136e-06,100.02999877929688,0.0,-0.0005041927337153837,,
2022-04-01,BUY,SGOV,1.1341841369384867e-05,100.02999877929688,0.0,-0.001134524378334547,,
2022-05-02,BUY,SGOV,1.5755392067472937e-05,100.02999877929688,0.0,-0.0015760118492766614,,
2022-06-01,BUY,SGOV,2.584013318371477e-05,100.05000305175781,0.0,-0.0025853054038884908,,
2022-07-01,BUY,SGOV,4.3504874187701925e-05,100.05000305175781,0.0,-0.004352662795245917,,
2022-08-01,BUY,SGOV,7.320370605157065e-05,100.02999877929688,0.0,-0.00732256662697862,,
2022-09-01,BUY,SGOV,0.00010611028358904528,100.05999755859375,0.0,-0.010617394716861562,,
2022-10-03,BUY,SGOV,9.926954854066077e-05,100.12000274658203,0.0,-0.009938867472542915,,
2022-11-01,BUY,SGOV,0.00015268187226643302,100.08000183105469,0.0,-0.015280402055993474,,
2022-12-01,BUY,SGOV,0.00017963233947253235,100.12999725341797,0.0,-0.01798658565800971,,
2022-12-15,BUY,SGOV,0.00020848080553051906,99.97000122070312,0.0,-0.020841826383379163,,
2023-02-01,BUY,SGOV,0.00025169142694183157,100.0999984741211,0.0,-0.0251943114528267,,
2023-02-16,BUY,TQQQ,0.5186406479494838,12.414999961853027,0.0,-6.438923624508272,,
2023-02-16,SELL,SGOV,0.06419664435289792,100.30000305175781,0.0,6.438923624508272,,
2023-02-17,SELL,TQQQ,0.5186406479494838,12.015000343322754,0.0,6.231467563174184,,
2023-02-17,BUY,SGOV,0.0621159049255428,100.31999969482422,0.0,-6.231467563174184,,
2023-03-01,BUY,SGOV,0.00017240635920457226,100.16000366210938,0.0,-0.017268221569300902,,
2023-03-20,SELL,SGOV,0.06228831128474737,100.44999694824219,0.0,6.256860678464033,,
2023-03-20,BUY,TQQQ,0.5122276381747276,12.21500015258789,0.0,-6.256860678464033,,
2023-03-22,BUY,SPLG,0.0008193020550899309,46.88999938964844,0.0,-0.03841707286310457,,
2023-06-20,BUY,SPLG,3.226007796685633e-06,51.43000030517578,0.0,-0.00016591358196804156,,
2023-06-21,BUY,SPLG,0.0006392856790865951,51.279998779296875,0.0,-0.03278256884318257,,
2023-09-18,BUY,SPLG,5.559691758088407e-06,52.08000183105469,0.0,-0.0002895487569413439,,
2023-09-20,BUY,SPLG,0.0006818582929975769,52.209999084472656,0.0,-0.035599820853143574,,
2023-10-27,SELL,TQQQ,0.5122276381747276,15.789999961853027,0.0,8.088074387239015,,
2023-10-27,SELL,SPLG,0.002149231726728877,48.720001220703125,0.0,0.10471057234980477,,
2023-10-27,BUY,SGOV,0.08138258774813538,100.66999816894531,0.0,-8.19278495958882,,
2023-11-01,BUY,SGOV,0.0003465160662060535,100.28500366210938,0.0,-0.03475036496845381,,
2023-12-01,BUY,SPLG,0.0006753589363467054,53.61000061035156,0.0,-0.03620599298975326,,
2023-12-14,BUY,SPLG,0.0006690669487302481,55.58000183105469,0.0,-0.03718674223552536,,
2023-12-18,BUY,SPLG,5.368722960768727e-06,55.38999938964844,0.0,-0.0002973735615201713,,
2024-02-01,BUY,SPLG,0.0006567005183678664,57.0,0.0,-0.03743192954696838,,
2024-03-01,BUY,SPLG,0.0005596014022405011,59.880001068115234,0.0,-0.03350893256387999,,
2024-03-18,BUY,SPLG,8.590331701720997e-06,60.45000076293945,0.0,-0.0005192855579229372,,
2024-04-01,BUY,SPLG,0.0005968532514437148,61.619998931884766,0.0,-0.03677809671645365,,
2024-05-01,BUY,SPLG,0.000593083362224994,58.97999954223633,0.0,-0.03498005643253813,,
2024-06-03,BUY,SPLG,0.0005778692904200193,62.22999954223633,0.0,-0.03596080567831023,,
2024-06-24,BUY,SPLG,1.511380199191269e-05,64.0199966430664,0.0,-0.0009675855527862207,,
2024-07-01,BUY,SPLG,0.0005591254106012949,64.16999816894531,0.0,-0.03587907657449589,,
2024-08-01,BUY,SPLG,0.0005695889850445642,65.0,0.0,-0.037023284027896675,,
2024-08-05,SELL,SGOV,0.08172910381434144,100.3499984741211,0.0,8.201515443060448,,
2024-08-05,BUY,TQQQ,0.3325163242908032,24.665000915527344,0.0,-8.201515443060448,,
2024-08-06,BUY,SGOV,0.0930112002513304,100.36000061035156,0.0,-9.33460411399305,,
2024-08-06,SELL,SPLG,0.005486320962074311,61.06999969482422,0.0,0.3350496194795859,,
2024-08-06,SELL,TQQQ,0.3325163242908032,27.065000534057617,0.0,8.999554494513465,,
2024-08-12,SELL,SGOV,0.0930112002513304,100.45999908447266,0.0,9.343905092094355,,
2024-08-12,BUY,TQQQ,0.3155125836336132,29.614999771118164,0.0,-9.343905092094355,,
2024-09-09,SELL,TQQQ,0.3155125836336132,29.28499984741211,0.0,9.239785963566963,,
2024-09-09,BUY,SGOV,0.09200224968127158,100.43000030517578,0.0,-9.239785963566963,,
2024-10-01,BUY,SPLG,0.000586522893296851,67.44999694824219,0.0,-0.03956096736294678,,
2024-11-01,BUY,SPLG,0.0005681686808279898,67.19999694824219,0.0,-0.0381809336177277,,
2024-12-02,BUY,SPLG,0.0004902290552956354,70.94000244140625,0.0,-0.034776850379520656,,
2024-12-18,BUY,SPLG,0.000481632958869895,71.05999755859375,0.0,-0.034224836881433025,,
2024-12-27,BUY,SPLG,7.218543554561558e-06,70.29000091552734,0.0,-0.000507391433058906,,
