date,close,sma,upper,state
2012-01-03,0.3742710053920746,,,NO_SIGNAL
2012-01-04,0.3787499964237213,,,NO_SIGNAL
2012-01-05,0.38807299733161926,,,NO_SIGNAL
2012-01-06,0.39208298921585083,,,NO_SIGNAL
2012-01-09,0.3888019919395447,,,NO_SIGNAL
2012-01-10,0.39677101373672485,,,NO_SIGNAL
2012-01-11,0.3995310068130493,,,NO_SIGNAL
2012-01-12,0.4042710065841675,,,NO_SIGNAL
2012-01-13,0.39963498711586,,,NO_SIGNAL
2012-01-17,0.4103649854660034,,,NO_SIGNAL
2012-01-18,0.4266670048236847,,,NO_SIGNAL
2012-01-19,0.4352079927921295,,,NO_SIGNAL
2012-01-20,0.4332810044288635,,,NO_SIGNAL
2012-01-23,0.433228999376297,,,NO_SIGNAL
2012-01-24,0.43083301186561584,,,NO_SIGNAL
2012-01-25,0.4472920000553131,,,NO_SIGNAL
2012-01-26,0.44255200028419495,,,NO_SIGNAL
2012-01-27,0.446927011013031,,,NO_SIGNAL
2012-01-30,0.4476560056209564,,,NO_SIGNAL
2012-01-31,0.4492189884185791,,,NO_SIGNAL
2012-02-01,0.4602600038051605,,,NO_SIGNAL
2012-02-02,0.4650000035762787,,,NO_SIGNAL
2012-02-03,0.483489990234375,,,NO_SIGNAL
2012-02-06,0.48302099108695984,,,NO_SIGNAL
2012-02-07,0.4851039946079254,,,NO_SIGNAL
2012-02-08,0.49317699670791626,,,NO_SIGNAL
2012-02-09,0.5041149854660034,,,NO_SIGNAL
2012-02-10,0.49333301186561584,,,NO_SIGNAL
2012-02-13,0.5066149830818176,,,NO_SIGNAL
2012-02-14,0.5110419988632202,,,NO_SIGNAL
2012-02-15,0.4996350109577179,,,NO_SIGNAL
2012-02-16,0.5205209851264954,,,NO_SIGNAL
2012-02-17,0.5160940289497375,,,NO_SIGNAL
2012-02-21,0.5204690098762512,,,NO_SIGNAL
2012-02-22,0.5135939717292786,,,NO_SIGNAL
2012-02-23,0.5233330130577087,,,NO_SIGNAL
2012-02-24,0.5284379720687866,,,NO_SIGNAL
2012-02-27,0.5309900045394897,,,NO_SIGNAL
2012-02-28,0.546875,,,NO_SIGNAL
2012-02-29,0.539687991142273,,,NO_SIGNAL
2012-03-01,0.5528129935264587,,,NO_SIGNAL
2012-03-02,0.5511459708213806,,,NO_SIGNAL
2012-03-05,0.5339580178260803,,,NO_SIGNAL
2012-03-06,0.5186460018157959,,,NO_SIGNAL
2012-03-07,0.5304170250892639,,,NO_SIGNAL
2012-03-08,0.5472400188446045,,,NO_SIGNAL
2012-03-09,0.5538539886474609,,,NO_SIGNAL
2012-03-12,0.5547400116920471,,,NO_SIGNAL
2012-03-13,0.5859900116920471,,,NO_SIGNAL
2012-03-14,0.5925520062446594,,,NO_SIGNAL
2012-03-15,0.5970829725265503,,,NO_SIGNAL
2012-03-16,0.5957810282707214,,,NO_SIGNAL
2012-03-19,0.6087499856948853,,,NO_SIGNAL
2012-03-20,0.6120830178260803,,,NO_SIGNAL
2012-03-21,0.6118749976158142,,,NO_SIGNAL
2012-03-22,0.6081770062446594,,,NO_SIGNAL
2012-03-23,0.6073439717292786,,,NO_SIGNAL
2012-03-26,0.6390630006790161,,,NO_SIGNAL
2012-03-27,0.641510009765625,,,NO_SIGNAL
2012-03-28,0.6340100169181824,,,NO_SIGNAL
2012-03-29,0.6274999976158142,,,NO_SIGNAL
2012-03-30,0.6231250166893005,,,NO_SIGNAL
2012-04-02,0.6421350240707397,,,NO_SIGNAL
2012-04-03,0.6421880125999451,,,NO_SIGNAL
2012-04-04,0.6159899830818176,,,NO_SIGNAL
2012-04-05,0.627240002155304,,,NO_SIGNAL
2012-04-09,0.6128129959106445,,,NO_SIGNAL
2012-04-10,0.5832290053367615,,,NO_SIGNAL
2012-04-11,0.5916669964790344,,,NO_SIGNAL
2012-04-12,0.6115099787712097,,,NO_SIGNAL
2012-04-13,0.5838540196418762,,,NO_SIGNAL
2012-04-16,0.5654690265655518,,,NO_SIGNAL
2012-04-17,0.5988019704818726,,,NO_SIGNAL
2012-04-18,0.5944269895553589,,,NO_SIGNAL
2012-04-19,0.5752080082893372,,,NO_SIGNAL
2012-04-20,0.5690100193023682,,,NO_SIGNAL
2012-04-23,0.5546879768371582,,,NO_SIGNAL
2012-04-24,0.5448960065841675,,,NO_SIGNAL
2012-04-25,0.5881770253181458,,,NO_SIGNAL
2012-04-26,0.5986980199813843,,,NO_SIGNAL
2012-04-27,0.6089580059051514,,,NO_SIGNAL
2012-04-30,0.5963019728660583,,,NO_SIGNAL
2012-05-01,0.5996879935264587,,,NO_SIGNAL
2012-05-02,0.6036459803581238,,,NO_SIGNAL
2012-05-03,0.5848960280418396,,,NO_SIGNAL
2012-05-04,0.5419790148735046,,,NO_SIGNAL
2012-05-07,0.5427600145339966,,,NO_SIGNAL
2012-05-08,0.5367709994316101,,,NO_SIGNAL
2012-05-09,0.5338019728660583,,,NO_SIGNAL
2012-05-10,0.5283330082893372,,,NO_SIGNAL
2012-05-11,0.5278130173683167,,,NO_SIGNAL
2012-05-14,0.5132290124893188,,,NO_SIGNAL
2012-05-15,0.5087500214576721,,,NO_SIGNAL
2012-05-16,0.4977079927921295,,,NO_SIGNAL
2012-05-17,0.46708300709724426,,,NO_SIGNAL
2012-05-18,0.4483329951763153,,,NO_SIGNAL
2012-05-21,0.48604199290275574,,,NO_SIGNAL
2012-05-22,0.48427098989486694,,,NO_SIGNAL
2012-05-23,0.48697900772094727,,,NO_SIGNAL
2012-05-24,0.47822898626327515,,,NO_SIGNAL
2012-05-25,0.4755209982395172,,,NO_SIGNAL
2012-05-29,0.4932290017604828,,,NO_SIGNAL
