date,equity
2014-07-01,0.9945464361134692
2014-07-02,1.0025549231073771
2014-07-03,0.9857195149520002
2014-07-07,0.9702280714406623
2014-07-08,0.9723194041015588
2014-07-09,0.9623038263092091
2014-07-10,0.9654935522734354
2014-07-11,0.9697744807936696
2014-07-14,0.9591994368670865
2014-07-15,0.9562170024692348
2014-07-16,0.9392841521658398
2014-07-17,0.9548457313316709
2014-07-18,0.9512966155513087
2014-07-21,0.9594556294685052
2014-07-22,0.9600038381420289
2014-07-23,0.9578557877235416
2014-07-24,0.9530476925377313
2014-07-25,0.9479741144802138
2014-07-28,0.9506014747387176
2014-07-29,0.9574261196568485
2014-07-30,0.9369190066301482
2014-07-31,0.930635735951692
2014-08-01,0.9369496362382971
2014-08-04,0.9364403472484238
2014-08-05,0.939211417037309
2014-08-06,0.936195647826711
2014-08-07,0.9432964868870933
2014-08-08,0.9555420729338828
2014-08-11,0.9477722085696749
2014-08-12,0.9551323895302066
2014-08-13,0.9594982102174695
2014-08-14,0.957747749083892
2014-08-15,0.9705515475047303
2014-08-18,0.9738217292071337
2014-08-19,0.9693115250988369
2014-08-20,0.9716337299613289
2014-08-21,0.9746310428474525
2014-08-22,0.9769149163917253
2014-08-25,0.9843324759250789
2014-08-26,0.9829518882497614
2014-08-27,0.9782418249339873
2014-08-28,0.9852485799262242
2014-08-29,0.9899706661296109
2014-09-02,0.9818272518501783
2014-09-03,0.9786938451073013
2014-09-04,0.9815296079236611
2014-09-05,0.9851147602178452
2014-09-08,0.973285845650292
2014-09-09,0.9785547598334048
2014-09-10,0.9831366648082559
2014-09-11,0.9777975930466767
2014-09-12,0.9656391560565354
2014-09-15,0.9669626503867904
2014-09-16,0.9689409838110739
2014-09-17,0.9744914562138648
2014-09-18,0.962839011701425
2014-09-19,0.9469797522368928
2014-09-22,0.9395827025921619
2014-09-23,0.9477035810047897
2014-09-24,0.9320799366240076
2014-09-25,0.9383814771179587
2014-09-26,0.9353489686849051
2014-09-29,0.9244183833784569
2014-09-30,0.911047984852204
2014-10-01,0.9188434121305877
2014-10-02,0.9235921294373912
2014-10-03,0.9173382798080653
2014-10-06,0.9006261562377131
2014-10-07,0.9159221216326501
2014-10-08,0.8915726203896531
2014-10-09,0.878382175568869
2014-10-10,0.8749525300396368
2014-10-13,0.8848351321654176
2014-10-14,0.890487513366242
2014-10-15,0.9035664730437758
2014-10-16,0.9036620757587301
2014-10-17,0.9103459698565475
2014-10-20,0.9272909105476697
2014-10-21,0.9138950819218795
2014-10-22,0.9286541883058121
2014-10-23,0.9305265433279399
2014-10-24,0.9255330203477826
2014-10-27,0.9509370012954106
2014-10-28,0.9482838619807711
2014-10-29,0.9517187322218706
2014-10-30,0.9679337017231681
2014-10-31,0.9661670120581869
2014-11-03,0.9630051051305353
2014-11-04,0.9646619748058761
2014-11-05,0.9694401949211374
2014-11-06,0.9706277902484547
2014-11-07,0.9736039330038255
2014-11-10,0.9737412531176742
2014-11-11,0.978178523499228
2014-11-12,0.9681419940086635
2014-11-13,0.9692996270877544
2014-11-14,0.9613194590003122
2014-11-17,0.9670077994412695
2014-11-18,0.956060414541824
2014-11-19,0.9647778144370924
2014-11-20,0.9666841705445244
2014-11-21,0.9763404050095464
2014-11-24,0.9762739728484928
2014-11-25,0.9777913270201111
2014-11-26,0.962704790392396
2014-11-28,0.9448038903072307
2014-12-01,0.9548367776933566
2014-12-02,0.9646504469568824
2014-12-03,0.9583988029300172
2014-12-04,0.9654174522454223
2014-12-05,0.9499879936806354
2014-12-08,0.9645411716663882
2014-12-09,0.9391520145050843
2014-12-10,0.9416383202335225
2014-12-11,0.9298770550334573
2014-12-12,0.9188208478444682
2014-12-15,0.9131145446775044
2014-12-16,0.9377638251276217
2014-12-17,0.952354132055406
2014-12-18,0.9569728663329053
2014-12-19,0.9614749427899395
2014-12-22,0.9664850637485102
2014-12-23,0.9685658678631022
2014-12-24,0.9738606991319129
2014-12-26,0.9759125473840076
2014-12-29,0.9728479951135587
2014-12-30,0.9684951976207604
2014-12-31,0.9659585756369287
2015-01-02,0.950687780569262
2015-01-05,0.9343245803811209
2015-01-06,0.9438199546742955
2015-01-07,0.9614832914156075
2015-01-08,0.9520772540765823
2015-01-09,0.9473886240181191
2015-01-12,0.9465519356116321
2015-01-13,0.9420853315827961
2015-01-14,0.927137231301259
2015-01-15,0.9424688701783208
2015-01-16,0.9365692432081711
2015-01-20,0.9351698849519084
2015-01-21,0.955239471551357
2015-01-22,0.9526537614669995
2015-01-23,0.9630236220683345
2015-01-26,0.9577302700041327
2015-01-27,0.9429249140569055
2015-01-28,0.9546372497297918
2015-01-29,0.9382515441177223
2015-01-30,0.9516283332759763
2015-02-02,0.9708439566939255
2015-02-03,0.9645540766237611
2015-02-04,0.9769273452647398
2015-02-05,0.9774633454207248
2015-02-06,0.9725905085913961
2015-02-09,0.9755641896261589
2015-02-10,0.9740853810045259
2015-02-11,0.9838828998969095
2015-02-12,0.9870859266096388
2015-02-13,0.9884031560408503
2015-02-17,0.9894535271992277
2015-02-18,0.9904754310688354
2015-02-19,0.9926918719063813
2015-02-20,0.9919636920857774
2015-02-23,0.9949676655342254
2015-02-24,0.9967924511963555
2015-02-25,1.0010112358394945
2015-02-26,0.9936448191100243
2015-02-27,1.0033810337667581
2015-03-02,0.9965806138821067
2015-03-03,0.9931466769323113
2015-03-04,0.9946378605879257
2015-03-05,0.9845914122317319
2015-03-06,0.98826339825089
2015-03-09,0.9721584505401477
2015-03-10,0.9782813939232746
2015-03-11,0.9950987523426368
2015-03-12,0.9912415694577994
2015-03-13,0.9944401618691578
2015-03-16,0.9953371437479459
2015-03-17,1.0031640339955856
2015-03-18,1.0030845910351514
2015-03-19,1.0149386868969403
2015-03-20,1.0195339571207322
2015-03-23,1.0185284433885795
2015-03-24,1.0002731046488402
2015-03-25,0.9986766099597824
2015-03-26,1.0019353965497813
