date,cost
2014-07-01,0.0015
2014-10-01,0.0009019375050036819
2015-01-02,0.0008186498928522969
2015-04-01,0.0006285664462673358
2015-07-01,0.0006767863931666126
2015-10-01,0.0006681070305222319
2016-01-04,0.0006874682663036965
2016-04-01,0.0007454165062843053
2016-07-01,0.0010645195181159983
2016-10-03,0.0013707037654664776
2017-01-04,0.0014630573934434209
2017-04-03,0.001224266263998898
2017-07-03,0.001287596216641124
2017-10-03,0.00150546770038407
2018-01-03,0.001287689162468663
2018-04-03,0.0014538550452973147
2018-07-03,0.001555755857322923
2018-10-02,0.0015551448530055523
2019-01-02,0.0013304317657017388
2019-04-02,0.00140762485081673
2019-07-02,0.001911990426210805
2019-10-01,0.0018908091028982056
2020-01-02,0.0018089738737689085
2020-04-01,0.001080958549063458
2020-07-01,0.0014786094277275117
2020-10-01,0.0015405122596825267
2021-01-04,0.0017785404164677818
2021-04-01,0.0024376779952258853
2021-07-01,0.0025935776264944446
2021-10-01,0.0028648623527330504
2022-01-03,0.0026483964392380694
2022-04-01,0.0025336378168954185
2022-07-01,0.002033120788199336
2022-10-03,0.0018926561105394534
2023-01-04,0.002186322638738928
2023-04-03,0.002044914868814354
2023-07-03,0.0028796421338953293
2023-10-03,0.002530745226530139
2024-01-03,0.003331776860393996
2024-04-02,0.0031500179866793985
2024-07-02,0.0030663324405967064
2024-10-01,0.0030824314933950697
