date,ticker,delta_weight
2020-02-03,AAPL,0.147142839041525
2020-02-03,AMZN,0.07170626188150644
2020-02-03,GOOG,0.0805260754321354
2020-02-03,JNJ,0.07039612188594534
2020-02-03,JPM,0.08312887148222059
2020-02-03,META,0.07482447817169167
2020-02-03,MSFT,0.11648899972672264
2020-02-03,NVDA,0.11616735519456602
2020-02-03,TSLA,0.18544753183080318
2020-02-03,XOM,0.05417146535288368
2020-05-01,AAPL,-0.0694241204979324
2020-05-01,AMZN,-0.00801776013496773
2020-05-01,GOOG,-0.025676171697169597
2020-05-01,JNJ,-0.01782228381105782
2020-05-01,JPM,-0.0417963985476965
2020-05-01,META,-0.024003812734928
2020-05-01,MSFT,-0.045685771324189065
2020-05-01,NVDA,-0.02702774012512138
2020-05-01,TSLA,0.28121927577694417
2020-05-01,XOM,-0.02176521690388155
2020-08-03,AAPL,-0.059679800283702254
2020-08-03,AMZN,-0.05063998367399901
2020-08-03,GOOG,-0.04674660616643209
2020-08-03,JNJ,-0.04500388086013751
2020-08-03,JPM,-0.03565981980296264
2020-08-03,META,-0.041979292755355425
2020-08-03,MSFT,-0.059822417794619394
2020-08-03,NVDA,-0.05926670003939491
2020-08-03,TSLA,0.4268425145038004
2020-08-03,XOM,-0.02804401312719728
2020-11-03,AAPL,-0.006686177223167262
2020-11-03,AMZN,-0.002345087711411592
2020-11-03,GOOG,-0.0010882789156579304
2020-11-03,JNJ,-0.001938720352882623
2020-11-03,JPM,-0.001301425434317151
2020-11-03,META,-0.0011928156213210995
2020-11-03,MSFT,-0.0028956533529915923
2020-11-03,NVDA,-0.006280861773568389
2020-11-03,TSLA,0.024847178242737078
2020-11-03,XOM,-0.001118157857419436
2021-02-02,AAPL,0.0001837019214085897
2021-02-02,AMZN,-0.0005111613609970842
2021-02-02,GOOG,0.00041431960500009236
2021-02-02,JNJ,0.0007358096367290415
2021-02-02,JPM,0.0012914033832720556
2021-02-02,META,-0.0002230565172723284
2021-02-02,MSFT,0.00010250369722756766
2021-02-02,NVDA,-0.0049256465058647066
2021-02-02,TSLA,0.0016722936060485916
2021-02-02,XOM,0.001259832534448104
2021-05-03,AAPL,0.032324767560210514
2021-05-03,AMZN,0.019146698026586036
2021-05-03,GOOG,0.03570935679838462
2021-05-03,JNJ,0.015637178831984948
2021-05-03,JPM,0.03226562465715305
2021-05-03,META,0.02792720930572366
2021-05-03,MSFT,0.0217422250697056
2021-05-03,NVDA,0.03784113838931652
2021-05-03,TSLA,-0.2455021881403927
2021-05-03,XOM,0.022907989501327858
2021-08-03,AAPL,0.03380645005900814
2021-08-03,AMZN,0.026479719955413726
2021-08-03,GOOG,0.0776800527933928
2021-08-03,JNJ,0.04356774288477547
2021-08-03,JPM,0.06016131945028572
2021-08-03,META,0.04410371383140666
2021-08-03,MSFT,0.04941482965210783
2021-08-03,NVDA,0.06621308775918242
2021-08-03,TSLA,-0.459196984599168
2021-08-03,XOM,0.057770068213595246
2021-11-02,AAPL,-0.016103387493944077
2021-11-02,AMZN,-0.00901613682662153
2021-11-02,GOOG,-0.0248010362715569
2021-11-02,JNJ,-0.013451449058024124
2021-11-02,JPM,-0.00702360324540581
2021-11-02,META,-0.026737778714791494
2021-11-02,MSFT,0.0011326176183310416
2021-11-02,NVDA,-0.003949220170877232
2021-11-02,TSLA,0.05672624840347004
2021-11-02,XOM,0.043223745759420104
2022-02-01,AAPL,0.033088113533110405
2022-02-01,AMZN,0.016668246261039472
2022-02-01,GOOG,0.013485209681857263
2022-02-01,JNJ,0.021600263403085622
2022-02-01,JPM,-0.00962287533596913
2022-02-01,META,0.031228313122179677
2022-02-01,MSFT,0.016006589969592228
2022-02-01,NVDA,0.04595029164084788
2022-02-01,TSLA,-0.1907679829282682
2022-02-01,XOM,0.02236383065252462
2022-05-03,AAPL,0.01718708117330646
2022-05-03,AMZN,0.005078290810490785
2022-05-03,GOOG,-0.02260609449518959
2022-05-03,JNJ,0.030642066458318074
2022-05-03,JPM,-0.007264474018926381
2022-05-03,META,-0.021932143489672172
2022-05-03,MSFT,0.005025571709860163
2022-05-03,NVDA,-0.04945501928605832
2022-05-03,TSLA,0.03292721627775373
2022-05-03,XOM,0.010397504860117396
2022-08-02,AAPL,-0.006200582912112798
2022-08-02,AMZN,0.00897589512142516
2022-08-02,GOOG,-0.005275297565640033
2022-08-02,JNJ,-0.00695890259810121
2022-08-02,JPM,0.0011051444642788955
2022-08-02,META,-0.00817361458583505
2022-08-02,MSFT,-0.008479043735747413
2022-08-02,NVDA,-0.027773360824207477
2022-08-02,TSLA,0.01184059685735546
2022-08-02,XOM,0.040939165778584446
2022-11-01,AAPL,0.008162588891808917
2022-11-01,AMZN,-0.0028920712147186833
2022-11-01,GOOG,-0.004645134854852795
2022-11-01,JNJ,0.02426560141810069
2022-11-01,JPM,0.01201935321440556
2022-11-01,META,0.00037511550262701865
2022-11-01,MSFT,-0.010684912026018858
2022-11-01,NVDA,-0.018543044419314397
2022-11-01,TSLA,-0.051029732999964036
2022-11-01,XOM,0.042972236487926585
2023-02-01,AAPL,-0.019584558318095663
2023-02-01,AMZN,0.0072045177739078065
2023-02-01,GOOG,0.00875471333236462
2023-02-01,JNJ,-0.012959066098601466
2023-02-01,JPM,0.02057665727355691
2023-02-01,META,0.011858699284303637
2023-02-01,MSFT,0.009451324509547582
2023-02-01,NVDA,0.022324345294103348
2023-02-01,TSLA,-0.003503703188176513
2023-02-01,XOM,-0.04412292986291008
2023-05-02,AAPL,0.0029209223260793227
2023-05-02,AMZN,-0.004992116831700186
2023-05-02,GOOG,-0.0014091234422878712
2023-05-02,JNJ,-0.02575188897513256
2023-05-02,JPM,-0.0009471205093202484
2023-05-02,META,0.043007399922775275
2023-05-02,MSFT,0.008821703822118901
2023-05-02,NVDA,0.05578681588153696
2023-05-02,TSLA,-0.013581963373633453
2023-05-02,XOM,-0.06385462882043638
2023-08-01,AAPL,-0.022579427696282017
2023-08-01,AMZN,-0.0173368361618123
2023-08-01,GOOG,-0.01514049353714518
2023-08-01,JNJ,-0.024508858451666796
2023-08-01,JPM,-0.018957040952192056
2023-08-01,META,0.05461894486826603
2023-08-01,MSFT,-0.02664967168939056
