date,equity
2017-07-03,0.9969611175446189
2017-07-05,0.9858410537641356
2017-07-06,0.9949759532862488
2017-07-07,0.991941463230141
2017-07-10,0.9929427081975548
2017-07-11,1.0006917382566183
2017-07-12,1.000324306987631
2017-07-13,1.0040870819170182
2017-07-14,1.0065267538751512
2017-07-17,1.0046417433344765
2017-07-18,1.0127616608927412
2017-07-19,1.013578768573007
2017-07-20,1.0114174160840959
2017-07-21,1.0116045256611785
2017-07-24,1.0170449079826667
2017-07-25,1.0126454078260962
2017-07-26,1.0099164954796016
2017-07-27,1.0086991476860425
2017-07-28,1.0082130857951215
2017-07-31,1.0100272007823081
2017-08-01,1.0037374321323065
2017-08-02,0.9998057252559124
2017-08-03,1.0032843466273764
2017-08-04,1.0031971293696564
2017-08-07,1.0007385217551836
2017-08-08,0.9951695464065387
2017-08-09,0.9821881978795096
2017-08-10,0.982424358024416
2017-08-11,0.9952258277584154
2017-08-14,0.9893950101952291
2017-08-15,0.9902785674927523
2017-08-16,0.9747867344489741
2017-08-17,0.9743341347341434
2017-08-18,0.974048265372407
2017-08-21,0.982390760643099
2017-08-22,0.9799089428846224
2017-08-23,0.9805690022429766
2017-08-24,0.9837586563733254
2017-08-25,0.983779744404941
2017-08-28,0.983098578692836
2017-08-29,0.987531560971195
2017-08-30,0.9951843571020955
2017-08-31,0.9994640023647062
2017-09-01,0.9874455361313911
2017-09-05,0.9894276879708335
2017-09-06,0.9866490423760895
2017-09-07,0.9883418956003037
2017-09-08,1.00019884194391
2017-09-11,1.0073784334428129
2017-09-12,1.0076630997467142
2017-09-13,1.0078611335282635
2017-09-14,1.011970856817496
2017-09-15,1.017570277705623
2017-09-18,1.018141278922337
2017-09-19,1.0206361349712496
2017-09-20,1.0195023408674286
2017-09-21,1.0248073723778497
2017-09-22,1.0258776876879752
2017-09-25,1.0298731024755214
2017-09-26,1.0432549814573822
2017-09-27,1.0450063814595931
2017-09-28,1.046519186399704
2017-09-29,1.057006240328677
2017-10-02,1.0593795251581157
2017-10-03,1.0577944112240334
2017-10-04,1.0612161091871042
2017-10-05,1.061427575878911
2017-10-06,1.0580651844979
2017-10-09,1.0613585967089572
2017-10-10,1.0615296887197823
2017-10-11,1.061865761236328
2017-10-12,1.0621096000084722
2017-10-13,1.063554041763523
2017-10-16,1.0609564986669389
2017-10-17,1.065382722962242
2017-10-18,1.064826253208508
2017-10-19,1.070244971237016
