Date,asset,side,notional,cost,realized_gain
2010-01-04,TQQQ,BUY,1.0,0.0005,0.0
2010-05-24,TQQQ,SELL,0.8479613200060732,0.0004239806600030366,-0.14284719727682793
2010-05-24,SGOV,BUY,0.8479613200060732,0.0004239806600030366,0.0
2010-06-02,TQQQ,BUY,0.9067525554979852,0.0004533762777489926,0.0
2010-06-02,SGOV,SELL,0.9067525554979852,0.0004533762777489926,4.950219201390108e-05
2010-06-08,TQQQ,SELL,0.7893171179232862,0.00039465855896164307,-0.12251735169696953
2010-06-08,SGOV,BUY,0.7893171179232862,0.00039465855896164307,0.0
2010-06-16,TQQQ,BUY,0.8041419852644011,0.00040207099263220053,0.0
2010-06-16,SGOV,SELL,0.8041419852644011,0.00040207099263220053,-0.06483055641113675
2010-06-28,TQQQ,SELL,0.7255706656756727,0.00036278533283783636,-0.08482726054205689
2010-06-28,SGOV,BUY,0.7255706656756727,0.00036278533283783636,0.0
2010-07-27,TQQQ,BUY,0.724604555101801,0.0003623022775509005,0.0
2010-07-27,SGOV,SELL,0.724604555101801,0.0003623022775509005,-0.08189591781933371
2010-08-13,TQQQ,SELL,0.656998858682688,0.000328499429341344,-0.0834925289552042
2010-08-13,SGOV,BUY,0.656998858682688,0.000328499429341344,0.0
2010-09-09,TQQQ,BUY,0.6647084312585263,0.0003323542156292632,0.0
2010-09-09,SGOV,SELL,0.6647084312585263,0.0003323542156292632,-0.08265740779975725
2011-06-10,TQQQ,SELL,1.0938042916168764,0.0005469021458084382,0.3810055504146177
2011-06-10,SGOV,BUY,1.0938042916168764,0.0005469021458084382,0.0
2011-07-01,TQQQ,BUY,1.1438058434986225,0.0005719029217493112,0.0
2011-07-01,SGOV,SELL,1.1438058434986225,0.0005719029217493112,-0.09038765991127584
2011-08-05,TQQQ,SELL,0.9214070327494774,0.00046070351637473873,-0.34419369038175945
2011-08-05,SGOV,BUY,0.9214070327494774,0.00046070351637473873,0.0
2011-09-20,TQQQ,BUY,0.9073883749258792,0.00045369418746293963,0.0
2011-09-20,SGOV,SELL,0.9073883749258792,0.00045369418746293963,-0.14923605907610293
2011-09-22,TQQQ,SELL,0.860537291892427,0.0004302686459462135,-0.26317517056962736
2011-09-22,SGOV,BUY,0.860537291892427,0.0004302686459462135,0.0
2011-10-13,TQQQ,BUY,0.8825863456463552,0.0004412931728231776,0.0
2011-10-13,SGOV,SELL,0.8825863456463552,0.0004412931728231776,-0.13790850730083534
2011-11-21,TQQQ,SELL,0.7857073167095735,0.0003928536583547868,-0.42046412870495764
2011-11-21,SGOV,BUY,0.7857073167095735,0.0003928536583547868,0.0
2011-12-05,TQQQ,BUY,0.8105673994676041,0.0004052836997338021,0.0
2011-12-05,SGOV,SELL,0.8105673994676041,0.0004052836997338021,-0.17358546321014318
2011-12-15,TQQQ,SELL,0.7128425771038506,0.0003564212885519253,-0.45406357139076076
2011-12-15,SGOV,BUY,0.7128425771038506,0.0003564212885519253,0.0
2011-12-28,TQQQ,BUY,0.6891404187517075,0.0003445702093758538,0.0
2011-12-28,SGOV,SELL,0.6891404187517075,0.0003445702093758538,-0.20520182914811155
2012-06-06,TQQQ,SELL,0.8897449493034963,0.0004448724746517482,-0.0757852812294734
2012-06-06,SGOV,BUY,0.8897449493034963,0.0004448724746517482,0.0
2012-06-07,TQQQ,BUY,0.8788874950368735,0.0004394437475184367,0.0
2012-06-07,SGOV,SELL,0.8788874950368735,0.0004394437475184367,-0.16412086199440692
2012-10-25,TQQQ,SELL,0.9876172466077512,0.0004938086233038756,-0.24302917935867382
2012-10-25,SGOV,BUY,0.9876172466077512,0.0004938086233038756,0.0
2012-11-30,TQQQ,BUY,0.9832667288586008,0.0004916333644293004,0.0
2012-11-30,SGOV,SELL,0.9832667288586008,0.0004916333644293004,-0.1478382885111885
2012-12-10,TQQQ,SELL,0.9420057951679796,0.00047100289758398976,-0.4360665681990701
2012-12-10,SGOV,BUY,0.9420057951679796,0.00047100289758398976,0.0
2012-12-12,TQQQ,BUY,0.9347562050018097,0.00046737810250090486,0.0
2012-12-12,SGOV,SELL,0.9347562050018097,0.00046737810250090486,-0.14255441848948677
2012-12-18,TQQQ,SELL,0.921416597157348,0.00046070829857867404,-0.34954478348518087
2012-12-18,SGOV,BUY,0.921416597157348,0.00046070829857867404,0.0
2012-12-19,TQQQ,BUY,0.9072835661237885,0.00045364178306189426,0.0
2012-12-19,SGOV,SELL,0.9072835661237885,0.00045364178306189426,-0.13239868883063727
2012-12-28,TQQQ,SELL,0.8460294793382166,0.0004230147396691083,-0.42357639421361976
2012-12-28,SGOV,BUY,0.8460294793382166,0.0004230147396691083,0.0
2013-01-03,TQQQ,BUY,0.8329273603824209,0.00041646368019121043,0.0
2013-01-03,SGOV,SELL,0.8329273603824209,0.00041646368019121043,-0.11572362542275494
2014-10-17,TQQQ,SELL,2.0592461594066536,0.0010296230797033267,0.8592470746695344
2014-10-17,SGOV,BUY,2.0592461594066536,0.0010296230797033267,0.0
2014-10-21,TQQQ,BUY,2.2186392484370674,0.0011093196242185337,0.0
2014-10-21,SGOV,SELL,2.2186392484370674,0.0011093196242185337,-0.1011240629920962
2015-08-24,TQQQ,SELL,2.3700723307191818,0.0011850361653595908,-1.0945488675467752
2015-08-24,SGOV,BUY,2.3700723307191818,0.0011850361653595908,0.0
2015-10-20,TQQQ,BUY,2.32883887688041,0.001164419438440205,0.0
2015-10-20,SGOV,SELL,2.32883887688041,0.001164419438440205,-0.27290870387541466
2016-01-08,TQQQ,SELL,2.0856263975737166,0.0010428131987868584,-2.424582425078503
