year,return
2011,-0.3224702951587678
2012,0.2651122322773982
2013,1.2111946141536825
2014,0.32366423479434636
2015,0.024680102724074615
2016,-0.1345004849822824
2017,1.1806179113145219
2018,-0.25924376710918295
2019,0.7770898940610282
2020,1.3194114458501258
2021,0.8298129593801777
2022,-0.40349887588131916
2023,1.3578203471586292
2024,0.3883131378643223
2025,0.3220047239735926
