date,state,equity,cash,TQQQ_shares,SPLG_shares,SGOV_shares,BIL_shares
2010-02-11,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-12,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-16,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-17,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-18,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-19,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-22,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-23,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-24,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-25,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-02-26,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-01,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-02,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-03,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-04,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-05,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-08,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-09,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-10,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-11,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-12,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-15,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-16,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-17,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-18,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-19,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-22,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-23,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-24,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-25,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-26,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-29,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-30,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-03-31,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-01,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-05,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-06,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-07,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-08,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-09,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-12,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-13,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-14,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-15,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-16,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-19,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-20,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-21,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-22,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-23,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-26,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-27,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-28,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-29,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-04-30,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-03,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-04,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-05,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-06,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-07,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-10,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-11,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-12,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-13,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-14,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-17,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-18,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-19,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-20,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-21,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-24,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-25,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-26,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-27,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-05-28,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-01,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-02,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-03,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-04,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-07,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-08,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-09,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-10,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-11,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-14,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-15,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-16,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-17,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-18,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-21,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-22,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-23,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-24,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-25,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-28,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-29,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-06-30,NO_SIGNAL,1.0,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-01,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-02,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-06,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-07,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-08,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-09,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-12,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-13,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-14,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-15,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-16,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-19,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-20,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-21,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-22,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-23,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-26,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-27,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-28,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-29,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-07-30,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-02,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-03,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-04,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-05,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-06,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-09,NO_SIGNAL,0.9993460043602481,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-10,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-11,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-12,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-13,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-16,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-17,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-18,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-19,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-20,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-23,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-24,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-25,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-26,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-27,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-30,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-08-31,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-01,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-02,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-03,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-07,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-08,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-09,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-10,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-13,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-14,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-15,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-16,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-17,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-20,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-21,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-22,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-23,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-24,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-27,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-28,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-29,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-09-30,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-01,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-04,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-05,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-06,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-07,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-08,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-11,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-12,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-13,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-14,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-15,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-18,NO_SIGNAL,0.9997820291744927,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-19,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-20,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
2010-10-21,NO_SIGNAL,0.9995639751857555,0.0,0.0,0.0,0.0,0.010900370866423635
