date,turnover
2012-07-03,1.0
2012-08-01,0.3253778886796437
2012-09-04,0.5701121350619078
2012-10-02,0.4173251639754866
2012-11-01,0.4552595057553147
2012-12-03,0.44650306855573774
2013-01-02,0.3728259589119399
2013-02-01,0.4060199149842708
2013-03-01,0.4744775258077428
2013-04-02,0.3956931911788356
2013-05-01,0.4606197970506588
2013-06-03,0.5195031651796523
2013-07-02,0.49964425615236624
2013-08-01,0.48316804127220464
2013-09-04,0.45809907730771615
2013-10-01,0.38829078202006456
2013-11-01,0.5839793710254276
2013-12-03,0.5305653985928582
2014-01-02,0.4216823473271588
2014-02-03,0.49463616086444
2014-03-03,0.407335606735666
2014-04-01,0.47834791308536573
2014-05-01,0.42774083395857293
2014-06-03,0.5446765054586018
2014-07-01,0.42033269542281987
2014-08-01,0.46891836782332563
2014-09-03,0.5867735909855154
2014-10-01,0.5782157489116379
2014-11-03,0.5063291909694566
2014-12-02,0.42736431137612513
2015-01-02,0.4154106006049143
2015-02-03,0.4644047418539963
2015-03-03,0.310843991412429
2015-04-01,0.32417496226071313
2015-05-01,0.3825657922248158
2015-06-02,0.3158304953378297
2015-07-01,0.29941722796478587
2015-08-03,0.406097079632567
2015-09-01,0.3835938000783943
2015-10-01,0.36081080709367797
2015-11-03,0.35779796652562124
2015-12-01,0.36515824662852625
2016-01-04,0.3715795852018816
2016-02-02,0.429316108974164
2016-03-01,0.34639060323880133
2016-04-01,0.3441772113522301
2016-05-03,0.3202650186822045
2016-06-01,0.2744525564999728
2016-07-01,0.3509398769410973
2016-08-02,0.6643139312738997
2016-09-01,0.5765077480153464
2016-10-03,0.43134118390375137
2016-11-01,0.4463574082187486
2016-12-01,0.5220520786569387
2017-01-04,0.40542387988235595
2017-02-01,0.5919960966357356
2017-03-01,0.5677157525736988
2017-04-03,0.4593984807070745
2017-05-02,0.5758542394870125
2017-06-01,0.4710662125122043
2017-07-03,0.4229731723090285
2017-08-01,0.35793465203373154
2017-09-01,0.4229004928728392
2017-10-03,0.3602486638495107
2017-11-01,0.42787811281439403
2017-12-01,0.5160777547369697
2018-01-03,0.38427545285244713
2018-02-01,0.42761461534023393
2018-03-01,0.3859830965669342
2018-04-03,0.4617194335811758
2018-05-01,0.36935364773892543
2018-06-01,0.5484174767672872
2018-07-03,0.3705175968994936
2018-08-01,0.4116039031614853
2018-09-04,0.4170476580298795
2018-10-02,0.4336597818143582
2018-11-01,0.45831182583239677
2018-12-03,0.5126013216757952
2019-01-02,0.36463133405884496
2019-02-01,0.3713208196830784
2019-03-01,0.36724509918537973
2019-04-02,0.4113567735511341
2019-05-01,0.38746055909594457
2019-06-03,0.518154076192739
2019-07-02,0.31566561213769356
2019-08-01,0.3178232053894581
2019-09-04,0.41130402973354685
2019-10-01,0.3185263942086153
2019-11-01,0.3897668772478907
2019-12-03,0.40874777368818194
2020-01-02,0.42194973782298706
2020-02-03,0.4923414154123906
2020-03-03,0.40300604891309855
2020-04-01,0.512209981087673
2020-05-01,0.4700351290643444
2020-06-02,0.44972340882990125
2020-07-01,0.4127519813215947
2020-08-03,0.4595830998830683
2020-09-01,0.4414782133621155
2020-10-01,0.36070831615954413
2020-11-03,0.35934790672708194
2020-12-01,0.5840385903062433
2021-01-04,0.46619869839167216
2021-02-02,0.3915274984475585
2021-03-02,0.6381616588225522
2021-04-01,0.6092085239251992
2021-05-03,0.5607003129156597
2021-06-02,0.4308417349878746
2021-07-01,0.40468607936373846
2021-08-03,0.45829304405145194
2021-09-01,0.43131975472979067
2021-10-01,0.47688220444337365
2021-11-02,0.3857227594690566
2021-12-01,0.6186157218590524
2022-01-03,0.41423924986187477
2022-02-01,0.6413198882543746
2022-03-01,0.4345774645099374
2022-04-01,0.4547245155846287
2022-05-03,0.39495066784379795
2022-06-01,0.32295546962803307
2022-07-01,0.5788525398017418
2022-08-02,0.42253880980038594
2022-09-01,0.38445836423130253
2022-10-03,0.518652046252975
2022-11-01,0.3357969903122644
2022-12-01,0.3569279845604277
2023-01-04,0.3070316720199713
2023-02-01,0.5222242735487417
2023-03-01,0.39937838936592057
2023-04-03,0.44602754018443735
2023-05-02,0.36825648606585737
2023-06-01,0.4568713725000212
2023-07-03,0.4982005746436741
2023-08-01,0.3928949491258941
2023-09-01,0.4056436636146682
2023-10-03,0.39535578300661867
2023-11-01,0.5019414462265899
2023-12-01,0.4810215322599192
2024-01-03,0.49391017278045396
2024-02-01,0.45264603983006757
2024-03-01,0.37037972248999274
2024-04-02,0.46610430895074495
2024-05-01,0.3456223521525651
2024-06-03,0.4863818817086903
2024-07-02,0.41840563164434896
2024-08-01,0.3327215905335177
2024-09-04,0.4251578552636217
2024-10-01,0.3482990126901987
2024-11-01,0.4640629816176319
2024-12-03,0.4376918474934751
