date,equity
2012-07-03,0.998789579311374
2012-07-05,0.9941918464767588
2012-07-06,0.9954142621978358
2012-07-09,0.9846734517951392
2012-07-10,0.9823548688649292
2012-07-11,0.9803111072390279
2012-07-12,0.9922713795961281
2012-07-13,0.9899041444443258
2012-07-16,0.9923584497162204
2012-07-17,0.9941453966954512
2012-07-18,0.9920836633575412
2012-07-19,0.980819644609385
2012-07-20,0.9688909785997608
2012-07-23,0.9606397233595687
2012-07-24,0.9631737161025732
2012-07-25,0.9721129600121137
2012-07-26,0.9903204331530657
2012-07-27,0.986136677351973
2012-07-30,0.9821850944033285
2012-07-31,0.971777186408714
2012-08-01,0.9696157752170265
2012-08-02,0.9865136484218052
2012-08-03,0.990937560711637
2012-08-06,0.9962785464364854
2012-08-07,0.9956219882947309
2012-08-08,0.995711571439173
2012-08-09,0.9940033892998636
2012-08-10,0.9913933994142161
2012-08-13,0.9920753119801499
2012-08-14,0.9981152654589488
2012-08-15,1.0069283440314811
2012-08-16,1.012348176324602
2012-08-17,1.0100509550367416
2012-08-20,1.006703263515082
2012-08-21,1.0072044726431557
2012-08-22,1.0016677975921893
2012-08-23,1.0060476318077063
2012-08-24,1.0059903319661623
2012-08-27,1.0096184398056578
2012-08-28,1.014094635960553
2012-08-29,1.0065477603758475
2012-08-30,1.0112574831105456
2012-08-31,1.0174775025454248
2012-09-04,1.0147557687373143
2012-09-05,1.0296488466904186
2012-09-06,1.0315287443885073
2012-09-07,1.0268156655077911
2012-09-10,1.0289919319788048
2012-09-11,1.0349139189446004
2012-09-12,1.048086640794247
2012-09-13,1.056328049409047
2012-09-14,1.0549260983878281
2012-09-17,1.0502941142885593
2012-09-18,1.0557961136767908
2012-09-19,1.0567027038607766
2012-09-20,1.0621458313804668
2012-09-21,1.0576921046737526
2012-09-24,1.0457985104542662
2012-09-25,1.0335094744580648
2012-09-26,1.047147137706755
2012-09-27,1.0419989691365925
2012-09-28,1.0484295560884838
2012-10-01,1.0495536510528087
2012-10-02,1.065944273631903
2012-10-03,1.0743768152304134
2012-10-04,1.0721504272960305
2012-10-05,1.0647729412709965
2012-10-08,1.047539574979237
2012-10-09,1.0444814872048824
2012-10-10,1.048740101816747
2012-10-11,1.0439096493405153
2012-10-12,1.0519654563917706
2012-10-15,1.0643808415716332
2012-10-16,1.074999276167569
2012-10-17,1.070571142756591
2012-10-18,1.0523766765621474
2012-10-19,1.0504016921721122
2012-10-22,1.0378686505187091
2012-10-23,1.04172030615799
2012-10-24,1.0424313583370761
2012-10-25,1.0363726263668063
2012-10-26,1.041896783840984
2012-10-31,1.0538982879855778
2012-11-01,1.039141518774232
2012-11-02,1.0462106517773897
2012-11-05,1.0535309209706765
2012-11-06,1.0380588335405994
2012-11-07,1.0297796172785423
2012-11-08,1.0279856892624166
2012-11-09,1.0246215752592078
2012-11-12,1.0245246868278772
2012-11-13,0.9962090100346098
2012-11-14,0.9861462020701245
2012-11-15,0.9996639429101206
2012-11-16,1.022650648616815
2012-11-19,1.0288222914658225
2012-11-20,1.0358852669201966
2012-11-21,1.0453858501215199
2012-11-23,1.0489026676839472
2012-11-26,1.0507926770707854
2012-11-27,1.056901038243237
2012-11-28,1.0677458560493265
2012-11-29,1.0634329991599973
2012-11-30,1.0623721636616503
