date,cost
2012-07-03,0.0015
2012-08-01,0.00047429221377106787
2012-09-04,0.000870114407030445
2012-10-02,0.000657007724290026
2012-11-01,0.0007196958205570297
2012-12-03,0.000711528646534688
2013-01-02,0.0006238465686422773
2013-02-01,0.000714338780326817
2013-03-01,0.0008368067361817968
2013-04-02,0.0007310805526285636
2013-05-01,0.0008604094830139241
2013-06-03,0.0010239165155048683
2013-07-02,0.0009876508426965222
2013-08-01,0.001023552965628171
2013-09-04,0.0009783770931559791
2013-10-01,0.0009095547483964279
2013-11-01,0.001315509159154515
2013-12-03,0.0012617320632551405
2014-01-02,0.0010528678574669714
2014-02-03,0.0012077790052135904
2014-03-03,0.001114095241315485
2014-04-01,0.0012746414287429825
2014-05-01,0.001022727743212575
2014-06-03,0.0012967920662950824
2014-07-01,0.0010699572437517172
2014-08-01,0.0011217031599045394
2014-09-03,0.0014847853068325411
2014-10-01,0.001337784312848685
2014-11-03,0.001223684680098571
2014-12-02,0.0010329373590286363
2015-01-02,0.001015792535676022
2015-02-03,0.0011349364706314897
2015-03-03,0.0007881269184431012
2015-04-01,0.0008342698183077536
2015-05-01,0.0009745114217455247
2015-06-02,0.0008185961870722344
2015-07-01,0.0007744803596456318
2015-08-03,0.0010291944227590036
2015-09-01,0.0008942466911914412
2015-10-01,0.0008295855208491094
2015-11-03,0.0008760051843723003
2015-12-01,0.0009089953381449936
2016-01-04,0.0008652421289139593
2016-02-02,0.0009241959691673559
2016-03-01,0.0007701147967443368
2016-04-01,0.000800116442941054
2016-05-03,0.000747752884407992
2016-06-01,0.000653051042926985
2016-07-01,0.0008608681429310933
2016-08-02,0.0016894519083597533
2016-09-01,0.0013983034240515578
2016-10-03,0.0010595413641520245
2016-11-01,0.0010499680341748924
2016-12-01,0.001274069305765273
2017-01-04,0.0010270317792229857
2017-02-01,0.001546908738244058
2017-03-01,0.0015140739868532082
2017-04-03,0.0011896855999130478
2017-05-02,0.0014859717076890532
2017-06-01,0.001220130806483292
2017-07-03,0.0010890707482142585
2017-08-01,0.0009387777392794751
2017-09-01,0.001122938123898888
2017-10-03,0.0010188431445441735
2017-11-01,0.001218222513677289
2017-12-01,0.0015126964797499915
2018-01-03,0.0011787903398889552
2018-02-01,0.0013298646450493007
2018-03-01,0.0011306469866510483
2018-04-03,0.0013458325209370244
2018-05-01,0.0010970172739082822
2018-06-01,0.0017474700632761021
2018-07-03,0.0011518279791314112
2018-08-01,0.0012904980025521726
2018-09-04,0.0013507453096529027
2018-10-02,0.0013320023978325706
2018-11-01,0.0013179356450697334
2018-12-03,0.0014305925750069052
2019-01-02,0.0009160284693132631
2019-02-01,0.0010206944958946857
2019-03-01,0.0010484887715977752
2019-04-02,0.001160651857613765
2019-05-01,0.001106620227028303
2019-06-03,0.0013834526047729417
2019-07-02,0.0008943932750613806
2019-08-01,0.0009049334198525429
2019-09-04,0.001142040552105229
2019-10-01,0.0008649357050774786
2019-11-01,0.0010990594767635272
2019-12-03,0.001152827502212384
2020-01-02,0.0012487765171684377
2020-02-03,0.0014220441989565666
2020-03-03,0.0010849560158175324
2020-04-01,0.001090689110493014
2020-05-01,0.001142135736330645
2020-06-02,0.0011870975090861186
2020-07-01,0.0011257917052588731
2020-08-03,0.001432302867893591
2020-09-01,0.001356009889582458
2020-10-01,0.0011117560232320473
2020-11-03,0.001124294874437727
2020-12-01,0.0021927445673809265
2021-01-04,0.0018864603939733585
2021-02-02,0.0022654618434592307
2021-03-02,0.003832394700653056
2021-04-01,0.0037526423728413364
2021-05-03,0.0033814236664076154
2021-06-02,0.0027851700598605904
2021-07-01,0.0025950040877888276
2021-08-03,0.0026597873785542104
2021-09-01,0.0027259371721714276
2021-10-01,0.0029440552433996317
2021-11-02,0.002545276969031713
2021-12-01,0.0034834486821255614
2022-01-03,0.0024391253377535373
2022-02-01,0.003531939053467304
2022-03-01,0.0024176296654206107
2022-04-01,0.002701741895897824
2022-05-03,0.0022841902502710237
2022-06-01,0.0019766678862301944
2022-07-01,0.003016743795408093
2022-08-02,0.002358525954782238
2022-09-01,0.002125109839817676
2022-10-03,0.002747336502815868
2022-11-01,0.001935779867545778
2022-12-01,0.002082727964719345
2023-01-04,0.0016984855491845717
2023-02-01,0.0030960271742569356
2023-03-01,0.0023491590858913457
2023-04-03,0.002492762230317396
2023-05-02,0.0019890119016549093
2023-06-01,0.0025049672853037623
2023-07-03,0.002898095730334086
2023-08-01,0.002339346359553146
2023-09-01,0.0023755045752423144
2023-10-03,0.0021018977079239392
2023-11-01,0.0025994548084123325
2023-12-01,0.0027392267353372815
2024-01-03,0.0029326989115267
2024-02-01,0.002806340586848682
2024-03-01,0.0024405321643133963
2024-04-02,0.0030674483515342518
2024-05-01,0.002157758434857867
2024-06-03,0.003213944643418027
2024-07-02,0.0027017820122139003
2024-08-01,0.0022153089013422726
2024-09-04,0.002832454335815097
2024-10-01,0.00241093091988317
2024-11-01,0.0032649123197240515
2024-12-03,0.0034195409826040957
