year,return
2011,-0.3190822034614972
2012,0.16179172790334628
2013,1.2111946141536865
2014,0.3233743263973139
2015,0.014759128069731009
2016,-0.143940258734095
2017,1.1806179113145183
2018,-0.29041715475195073
2019,0.7770898940610322
2020,1.3284691025342514
2021,0.8298129593801769
2022,-0.4605610549123441
2023,1.1665700293720929
2024,0.41386026604986914
2025,0.31838327178953163
