year,return
2011,-0.3530790780873113
2012,0.20689784491256336
2013,1.2404575972493839
2014,0.22727163811606776
2015,0.027284513731058446
2016,-0.03120050746285974
2017,1.1806179113145192
2018,-0.28357495046483394
2019,0.7783449764501515
2020,1.3967543224832015
2021,0.8298129593801762
2022,-0.43492217531300914
2023,0.9664629061350425
2024,0.4066124986302422
2025,0.29483674982000374
